,cid,brand,model,datamonth,price,biz30day,total_sold_price,model_ratings,model_rank
4480,2018101516,slo/释爱,SLO-018/5,201812,597.6,6279,3752330.4,97.48,12.0
4486,2018101516,slo/释爱,SLO-018/X,201812,598.8,8978,5376026.450000001,97.74,8.0
4493,2018101516,slo/释爱,SLO小气泡美容仪,201812,444.0,189,113094.0,73.19,455.0
4496,2018101516,snegdo/胜稻,SD-1601S,201812,328.0,513,168264.0,93.87,107.0
4498,2018101516,snegdo/胜稻,SD-1603B,201812,337.0,141,47517.0,84.25,313.0
4501,2018101516,snegdo/胜稻,SD-1609,201812,199.0,594,101726.0,96.3,46.0
4508,2018101516,sqy,SQY60,201812,238.66,167,39856.22,93.98,104.0
4511,2018101516,tadream/她梦,1-8,201812,754.8,58,43778.40000000001,72.84,458.0
4514,2018101516,tadream/她梦,第三代,201812,440.0,2955,1102096.78,85.51,299.0
4524,2018101516,talika/塔莉卡,TA630,201812,1979.0,37,72058.0,72.84,458.0
4537,2018101516,the beautools/优姬美器,001,201812,1776.19,202,354592.0,80.09,371.0
4544,2018101516,the beautools/优姬美器,24K金,201812,1512.4,295,459017.44,77.89,414.0
4567,2018101516,the beautools/优姬美器,FACEPUMP,201812,1909.64,2012,3812114.29,83.95,317.0
4582,2018101516,the beautools/优姬美器,TBFP-02G,201812,2269.6,10519,20661189.54,90.68,204.0
4608,2018101516,the beautools/优姬美器,TBR-02G/TBR-01W,201812,1399.37,17450,26887573.87,94.22,98.0
4619,2018101516,the beautools/优姬美器,TBR-03D,201812,1704.7,4578,6489393.12,91.69,179.0
4649,2018101516,todom,638A,201812,102.88,1875,246274.52,73.04,456.0
4681,2018101516,todom,DT-2331,201812,141.15,2633,363082.5,83.52,322.0
4713,2018101516,todom,DT-520,201812,168.0,1387,233330.0,92.08,165.0
4718,2018101516,todom,DT-628A,201812,188.0,2263,425444.0,88.1,261.0
4729,2018101516,todom,DT-717,201812,99.0,853,84447.0,75.78,435.0
4756,2018101516,toktik,DS-039-7.0,201812,19.9,3147,63641.500000000015,52.85,516.0
4798,2018101516,touchbeauty,AS-1289,201812,149.0,4606,724386.0,96.66,32.0
4799,2018101516,tria,TRIA EYE,201812,1198.0,24,28752.0,76.88,423.0
4840,2018101516,tripollar,POSE,201812,2471.26,8236,26917263.630000006,90.48,208.0
4888,2018101516,tripollar,STOP,201812,2953.6,81595,244537767.49,89.89,223.0
4908,2018101516,tripollar,STOP J-BLUE 尊享版,201812,4065.6,37239,121663100.07,88.47,254.0
4916,2018101516,tripollar,STOP V,201812,4807.4,15273,59310824.94,92.27,160.0
4952,2018101516,tripollar,STOP+POSE,201812,6258.0,2260,14125529.52,91.65,184.0
4953,2018101516,trueman/真汉子,BR-019,201812,93.6,2202,206107.2,87.75,266.0
4955,2018101516,u-chuang uc,水光枪,201812,760.0,285,205136.8,82.81,332.0
4958,2018101516,ulike,UB1201,201812,299.0,5269,1413818.0,91.42,189.0
4959,2018101516,ulike,秒杀,201812,121.2,74,8968.8,68.92,494.0
5007,2018101516,u·yun/优蕴,C-002,201812,69.0,7970,547488.2999999999,92.69,149.0
5015,2018101516,u·yun/优蕴,C-027,201812,399.0,158,42634.0,88.38,255.0
5027,2018101516,u·yun/优蕴,C-066,201812,289.0,345,103935.0,89.2,242.0
5047,2018101516,vinas/维娜丝,/-HT-02,201812,87.93,73781,11938474.0,92.66,150.0
5054,2018101516,vrusom,CH1072,201812,108.0,1336,159084.0,98.3,1.0
5071,2018101516,waiu,WY-501,201812,1280.0,605,755840.13,81.37,351.0
5101,2018101516,wellbox,102036600,201812,14108.85,673,8470368.0,84.29,309.0
5103,2018101516,x.q.m.q/星球米琪,新-001,201812,138.0,461,63618.0,92.95,141.0
5105,2018101516,xnuo/心诺,C328,201812,198.0,228,45144.0,,
5110,2018101516,ya-girl/雅格娜,D003,201812,132.92,198,26423.4,85.02,305.0
5139,2018101516,ya-girl/雅格娜,YA0201,201812,128.0,212,40209.619999999995,81.18,355.0
5147,2018101516,ya-girl/雅格娜,YA0204,201812,59.9,1104,66215.59999999999,84.37,308.0
5186,2018101516,yaman/雅萌,10,201812,2962.33,3440,7973125.840000001,86.52,287.0
5220,2018101516,yaman/雅萌,10T,201812,1616.65,5057,11195074.34,93.29,125.0
5229,2018101516,yaman/雅萌,10T PRO,201812,3299.0,80,264958.4,78.14,404.0
5231,2018101516,yaman/雅萌,10T/11T,201812,1361.26,1085,1847112.0,78.43,400.0
5241,2018101516,yaman/雅萌,10T/11T/QUEEN,201812,2969.0,222,645309.6000000001,80.71,365.0
5250,2018101516,yaman/雅萌,BLOOM,201812,1291.21,10872,32496069.69,87.53,276.0
5270,2018101516,yaman/雅萌,EP-9P,201812,1255.73,2050,2360589.0500000003,90.83,203.0
5308,2018101516,yaman/雅萌,HRF-10T,201812,3039.43,39602,132999844.11000001,95.0,70.0
5319,2018101516,yaman/雅萌,HRF-10T PLUS,201812,4075.17,19731,69745980.0,93.64,111.0
5328,2018101516,yaman/雅萌,HRF-10T RF射频再生美颜机,201812,3099.0,584,1710316.0,80.81,362.0
5340,2018101516,yaman/雅萌,HRF-10T-CFR,201812,1244.0,316,176652.2,91.34,192.0
5365,2018101516,yaman/雅萌,HRF-10T_,201812,3499.0,1347,4549992.0,71.4,485.0
5393,2018101516,yaman/雅萌,HRF-11,201812,4353.5,5160,21735415.18,91.67,181.0
5410,2018101516,yaman/雅萌,HRF-11_,201812,4784.0,13799,63009910.0,96.61,35.0
5413,2018101516,yaman/雅萌,HRF11+HRF-10+HRF-10-PRO,201812,4499.0,228,1030372.0,79.89,381.0
5418,2018101516,yaman/雅萌,WAVY MINI,201812,1623.1,489,742852.0,92.03,169.0
5449,2018101516,yaman/雅萌,多效美容+单功能美容组套,201812,2999.0,29017,89381871.9,94.65,89.0
5469,2018101516,yaman/雅萌,美容仪脱毛套装,201812,4599.0,6393,22756803.45,92.87,144.0
5483,2018101516,ydunvie/易科美,A7-IRIS,201812,3788.0,3874,13324132.0,88.91,245.0
5498,2018101516,ydunvie/易科美,IRIS-F,201812,3788.0,6696,23842487.0,87.59,271.0
5512,2018101516,ydunvie/易科美,IRIS-YIN,201812,3788.0,2741,9828878.0,85.55,298.0
5515,2018101516,ydunvie/易科美,MINI,201812,2652.09,90,253161.59999999998,87.35,280.0
5519,2018101516,ykang,YK-1707,201812,699.0,532,371868.0,84.65,307.0
5544,2018101516,ynd/雅纳达,扫斑笔,201812,117.6,41358,5569187.850000001,91.74,178.0
5549,2018101516,一馨,JMC-008,201812,128.0,43,5504.0,83.13,325.0
5564,2018101516,万阳,WY-108,201812,69.0,2496,172515.6,86.12,292.0
5565,2018101516,世华星锐,SH-8601,201812,298.0,149,44402.0,85.42,302.0
5569,2018101516,丹莎,023,201812,54.0,392,41109.0,90.36,212.0
5579,2018101516,丹龙,DL-B552,201812,132.08,158165,21667371.57,76.69,427.0
5583,2018101516,丽丰,DMS-03,201812,27250.0,139,3787750.0,,
5589,2018101516,丽丰,LFW-012,201812,4665.0,235,1096275.0,71.64,482.0
5598,2018101516,九世媄,008,201812,5061.54,286,1544777.0,78.82,392.0
5608,2018101516,享家乐,H3235,201812,120.0,795,90767.1,78.46,399.0
5617,2018101516,今美康,JMK-12S,201812,29.9,3524,101823.97,71.88,481.0
5618,2018101516,伊美神,20181128,201812,398.0,1,398.0,68.92,494.0
5632,2018101516,佳禾美,HM-M11,201812,138.67,19321,3227544.0,93.74,108.0
5639,2018101516,佳禾美,HM-M12,201812,168.0,399,67032.0,87.81,265.0
5640,2018101516,佳禾美,HM-M16,201812,106.8,224,23923.2,78.4,401.0
5655,2018101516,佳禾美,HM-M9A,201812,499.0,351,476149.0,78.27,403.0
5660,2018101516,佳辽,JY-1899,201812,218.0,1113,231744.0,92.27,161.0
5662,2018101516,侨为,小气泡美容仪器,201812,238.8,1090,260292.0,91.34,193.0
5667,2018101516,俪娅,1165,201812,1176.0,228,129888.00000000001,91.58,187.0
5679,2018101516,俪娅,1611,201812,381.6,482,185299.2,89.41,238.0
5681,2018101516,俪娅,1689,201812,237.6,75,17820.0,75.31,441.0
5686,2018101516,俪娅,1899,201812,213.6,6044,1290998.43,95.97,56.0
5698,2018101516,俪娅,6511,201812,474.0,69,34662.0,72.84,458.0
5719,2018101516,俪娅,H3201,201812,216.0,5232,1302078.33,60.26,511.0
5740,2018101516,俪娅,H3235,201812,114.0,15615,2159502.4400000004,90.08,217.0
5757,2018101516,俪娅,HM-1682,201812,237.6,135,32073.399999999998,86.9,284.0
5758,2018101516,健仕达,AQD,201812,199.0,8,1592.0,,
5773,2018101516,健仕达,JSD-A3,201812,320.0,214,100688.0,92.28,159.0
5781,2018101516,健仕达,ST-H309,201812,299.0,1600,447810.0,93.55,115.0
5787,2018101516,傲趣,AQD-1,201812,196.0,19703,1802908.19,94.1,101.0
5791,2018101516,傲趣,AQRF-1,201812,568.0,2176,320398.16,94.99,72.0
5799,2018101516,克朗克,黑头仪,201812,198.0,4,792.0,,
5801,2018101516,冇心,MF-1,201812,283.0,70,19810.0,87.23,281.0
5808,2018101516,冠康雅,002,201812,104.68,172,21499.48,37.73,522.0
5811,2018101516,初新,Q201,201812,129.0,3415,440675.0,92.02,170.0
5819,2018101516,卓晨,C-105,201812,197.62,4270,771730.0,96.43,43.0
5826,2018101516,卓晨,C-106,201812,98.0,1963,251840.0,96.87,28.0
5834,2018101516,南极人,NBX7F51203,201812,237.6,1920,463607.99999999994,92.88,143.0
5841,2018101516,南极人,NBX7F51203-S,201812,237.6,3492,829405.2000000002,96.09,49.0
5842,2018101516,卡嫚珊,02132,201812,180.0,3,540.0,,
5843,2018101516,卡嫚珊,KMS-112,201812,228.0,9,2052.0,69.12,492.0
5851,2018101516,双面娇娃,YDF-3,201812,248.52,373,92697.95999999999,96.44,40.0
5858,2018101516,可奈雅,D7,201812,128.0,745,95360.0,98.12,4.0
5875,2018101516,启邦,DBXH001,201812,85.0,1599,120071.0,75.87,433.0
5890,2018101516,善缘居,微雕美容仪,201812,199.0,463,105857.0,73.81,451.0
5907,2018101516,善缘居,提拉美容,201812,199.0,266,64610.0,72.84,458.0
5923,2018101516,奕美达,H3201,201812,216.0,650,149164.4,93.57,114.0
5935,2018101516,奕美达,TZ-1687,201812,309.6,3714,1149854.4200000002,94.81,80.0
5955,2018101516,奥兰朵,FS-M12,201812,134.0,10878,1633355.82,90.18,215.0
5980,2018101516,女王小姐,ST-H309,201812,299.39,19065,4611946.0200000005,92.43,154.0
5987,2018101516,妍姿,1897,201812,562.16,86,48152.8,78.14,404.0
5994,2018101516,妍姿,1898,201812,528.0,133,70224.0,81.77,343.0
6019,2018101516,妍姿,3398,201812,488.7,3619,1715488.68,96.2,48.0
6055,2018101516,妍姿,364C,201812,209.29,7203,2914753.5899999994,92.91,142.0
6081,2018101516,妍姿,H3201,201812,216.0,4964,1169119.36,90.6,205.0
6098,2018101516,妍姿,YANZI-1,201812,488.4,138,67760.4,75.78,435.0
6105,2018101516,妍姿,YZ-108,201812,289.6,95,26848.829999999998,72.84,458.0
6134,2018101516,娇源,C1,201812,200.63,22260,5538628.0,91.88,173.0
6154,2018101516,娇源,S1,201812,158.91,783,138611.1,87.83,264.0
6157,2018101516,娇源,S1-3,201812,168.0,2892,444061.2,96.43,42.0
6161,2018101516,安正熙,Q7,201812,1749.0,729,1223021.0,94.84,79.0
6175,2018101516,寻秋,AK-004,201812,199.5,85,16824.5,43.41,519.0
6191,2018101516,尚赫,001,201812,260.32,144,40357.0,72.12,480.0
6194,2018101516,尚赫,H3220S,201812,165.6,101,18062.8,71.01,486.0
6225,2018101516,尚赫,TBS,201812,962.08,3343,1898261.0,94.52,92.0
6237,2018101516,尚赫,大礼包,201812,1657.5,296,149100.5,72.84,458.0
6241,2018101516,尚赫,超声波美容仪,201812,189.6,302,57259.2,91.98,171.0
6244,2018101516,帅昂,SH-718,201812,99.0,1224,121176.0,96.62,34.0
6261,2018101516,希楠,XN--8030,201812,67.64,3836,229691.65999999997,76.22,429.0
6270,2018101516,弘云,X05,201812,58.0,37557,2082406.0,91.65,183.0
6272,2018101516,恒盈佳,HYJ-506,201812,44.13,3523,152545.68,86.08,293.0
6275,2018101516,恒盈佳,Y001,201812,107.0,6032,649358.0,93.06,135.0
6289,2018101516,意尚英姿,ETC-X20,201812,107.88,66567,6222833.880000001,90.01,219.0
6291,2018101516,摩威,TX-099,201812,118.0,2246,353988.0,92.07,167.0
6298,2018101516,智程,010101,201812,49.0,8521,417529.0,82.15,339.0
6302,2018101516,曙兴,SX-108A,201812,133.42,6857,961135.9799999999,64.13,506.0
6319,2018101516,曙兴,SX-108A升级版,201812,129.0,6536,862176.58,94.87,78.0
6334,2018101516,曙兴,SX-188A,201812,109.88,17457,2680425.4899999998,94.76,83.0
6352,2018101516,木薯,MS-HT17003,201812,249.0,1349,315921.0,50.01,517.0
6379,2018101516,木薯,检测仪1.0,201812,79.0,5343,369604.0,80.95,357.0
6381,2018101516,朵词,021,201812,380.0,1956,743280.0,95.43,64.0
6386,2018101516,松俊,XL008S,201812,54.5,3642,227167.1,91.84,175.0
6388,2018101516,梦格斯,超声波,201812,64.78,563,41490.0,79.5,385.0
6396,2018101516,梦玉康,正品光谱仪,201812,237.6,65,19600.0,72.84,458.0
6411,2018101516,梦玉康,超微小气泡,201812,905.08,10637,6978126.66,95.61,60.0
6420,2018101516,梦玉康,雷达线雕美容仪,201812,837.6,129,107829.59999999999,78.14,404.0
6424,2018101516,沃川,E888,201812,49.85,300,13813.2,89.4,239.0
6431,2018101516,泌洋,1805,201812,128.0,14139,1814747.0,92.87,145.0
6435,2018101516,海岳,HY-18920,201812,4900.0,48,267800.0,84.28,310.0
6445,2018101516,海岳,MX-1803A,201812,198.0,3254,721066.0,94.18,99.0
6447,2018101516,海岳,NV-H9,201812,4166.0,27,66534.8,80.09,371.0
6459,2018101516,淘美,TM-3688,201812,46.21,5421,307359.19999999995,81.99,341.0
6463,2018101516,玛卡金恩,T8,201812,69.9,49712,3906885.6599999997,91.35,191.0
6464,2018101516,玛卡金恩,去黑头洁面套装,201812,99.0,1644,162756.0,92.81,146.0
6485,2018101516,璐瑶,LY-9101A,201812,189.0,168,42524.58,72.84,458.0
6502,2018101516,璐瑶,LY-9112,201812,179.0,630,129597.0,89.19,243.0
6503,2018101516,科舰,KJ-1,201812,82.8,3171,262558.81,68.92,494.0
6516,2018101516,纤伊,H3232,201812,117.6,2324,266170.00000000006,96.98,24.0
6533,2018101516,纤淘,88,201812,125.0,566,72490.0,82.32,337.0
6562,2018101516,约克,YK-5S,201812,69.9,1692,94587.77,89.64,232.0
6567,2018101516,约克,YK-909S,201812,127.73,421,71349.0,87.75,267.0
6592,2018101516,约克,YK-L5,201812,103.83,406,42748.0,77.3,419.0
6640,2018101516,约克,YK-L8,201812,40.38,4091,87756.32,78.72,395.0
6665,2018101516,约克,YK-L91,201812,115.71,185077,26235856.04,93.12,133.0
6668,2018101516,约克,YK-L95,201812,198.61,840,166520.0,87.56,273.0
6673,2018101516,约克,YK-SK5,201812,128.51,10699,1263793.0,95.47,63.0
6679,2018101516,约克,YK-SK6,201812,299.0,2718,819082.0,94.91,77.0
6682,2018101516,约克,YK-SK9,201812,101.32,1457,145463.0,94.69,87.0
6704,2018101516,约克,YK-V8S,201812,39.0,54688,6414514.459999999,98.24,2.0
6725,2018101516,纳晶,SPE-10,201812,689.9,6035,4071701.3499999996,85.35,303.0
6741,2018101516,给力宝,EBAO-HTY,201812,89.0,22667,1790099.06,93.48,118.0
6747,2018101516,给力宝,EBAO-N001,201812,117.6,229,29353.070000000003,92.64,152.0
6772,2018101516,给力宝,EBAO-XHT,201812,99.0,1194,192090.51,90.96,198.0
6781,2018101516,美+1,ST-H309,201812,299.0,591,183971.0,89.95,220.0
6796,2018101516,美业,RCB-290S,201812,179.0,13583,1761594.05,93.69,109.0
6803,2018101516,美参谋,NFY-2,201812,141.6,588,83959.2,93.32,123.0
6806,2018101516,美参谋,T110,201812,597.6,3608,1663212.0,93.49,117.0
6807,2018101516,膜膜哒,M019,201812,398.0,136,54128.0,88.82,249.0
6812,2018101516,苏江鸟,光谱仪美容仪01,201812,238.8,960,233563.2,94.16,100.0
6813,2018101516,茵特旗,TZ-1687,201812,309.6,327,101239.2,87.54,275.0
6831,2018101516,诺美姿,208,201812,280.0,237,72898.0,72.84,458.0
6852,2018101516,诺美姿,N-1010,201812,237.6,2354,1175683.03,93.46,119.0
6871,2018101516,诺美姿,N2923,201812,552.0,1360,743898.45,67.92,504.0
6886,2018101516,诺美姿,N337,201812,315.0,745,367640.5599999999,79.74,384.0
6901,2018101516,诺美姿,N805,201812,696.0,440,454481.65,57.79,513.0
6920,2018101516,诺美姿,N818,201812,696.0,1550,1639789.2300000002,94.7,86.0
6930,2018101516,诺美姿,NB503,201812,816.0,379,473550.53,90.84,202.0
6938,2018101516,诺美姿,二代雷达线雕仪,201812,780.0,69,89302.0,69.65,489.0
6943,2018101516,诺美姿,立体精雕仪,201812,360.0,171,162130.0,69.65,489.0
6957,2018101516,谜迹,1388B,201812,368.0,19,6992.0,78.7,396.0
6976,2018101516,谜迹,4381-B,201812,398.0,376,170202.0,96.05,51.0
6981,2018101516,谜迹,MJ-4380,201812,398.0,381,151638.0,72.84,458.0
6982,2018101516,豪仕达,9968,201812,201.6,10,2016.0,76.88,423.0
6983,2018101516,豪仕达,HSD-002,201812,201.6,27,5443.2,82.55,334.0
6996,2018101516,豪仕达,光谱仪,201812,259.03,1374,331348.8,89.51,237.0
7006,2018101516,豪仕达,八合一小气泡,201812,290.93,3138,1431813.6099999999,92.48,153.0
7022,2018101516,豪仕达,能量油,201812,117.6,3637,423161.4599999999,72.84,458.0
7036,2018101516,豪仕达,钒钛水光,201812,696.0,120,77714.4,81.71,345.0
7045,2018101516,豪仕达,雷达线雕,201812,981.27,1408,1363213.8,94.65,88.0
7062,2018101516,豪仕达,韩国小气泡,201812,729.6,1171,780181.6,84.1,314.0
7066,2018101516,金丽洁,LF-02.,201812,177.4,63697,11506367.55,80.73,363.0
7071,2018101516,金亚科,JYK-M02,201812,984.0,401,394584.0,92.29,158.0
7072,2018101516,金亚科,JYK-MB400,201812,477.6,244,116534.4,87.71,269.0
7086,2018101516,阿美妮,M-1405,201812,96.55,202,19354.2,77.26,420.0
7091,2018101516,隆典,N6,201812,99.0,5642,558558.0,96.02,54.0
7093,2018101516,雅白,YB8010,201812,153.6,235,36074.0,89.87,224.0
7099,2018101516,雅白,YBB-9920,201812,168.0,3604,632652.0,92.73,148.0
7108,2018101516,韩美韵,小气泡001,201812,423.84,6206,2928949.2199999997,97.09,20.0
7117,2018101516,韩美韵,无针水光001,201812,960.0,577,360669.6,80.09,371.0
7122,2018101516,韩美韵,水光针仪器01,201812,960.0,785,486528.0,96.97,25.0
7123,2018101516,韵荷怡露,立体精雕仪,201812,2580.0,39,100620.0,76.96,422.0
7124,2018101516,魅优,MY-1,201812,99.0,36,3564.0,92.42,155.0
7125,2018101516,aifono,S6,201812,288.0,329,35318.40000000001,88.85,248.0
7137,2018101516,alkan/奥·诺·康,DR,201812,199.0,2611,519589.0,89.74,229.0
7140,2018101516,avs,1310,201812,49.9,106,5289.4,95.22,67.0
7165,2018101516,bai appropriate st/圣佰宜,HK01,201812,29.0,2438,92225.0,83.75,319.0
7169,2018101516,beauty slim/纤美洁,SK-619,201812,249.0,507,131943.0,96.89,27.0
7180,2018101516,belulu,KRD-1005,201812,1368.0,399,528891.0,88.5,253.0
7193,2018101516,belulu,KRD-1007B(S),201812,887.36,11710,9762213.06,94.99,71.0
7232,2018101516,belulu,KRD-1028,201812,398.0,1690,630933.15,86.35,289.0
7253,2018101516,belulu,KRD-1047,201812,829.0,11,9119.0,,
7285,2018101516,betico/贝蒂科,BTC-1602,201812,680.0,78,53093.25,84.28,310.0
7302,2018101516,abeluna/恩贝娜,1,201812,1926.0,82,191795.0,76.19,430.0
7309,2018101516,aderans,PREMIUM,201812,1586.43,900,1744072.0,73.55,454.0
