,cid,cidname,brand,model,funcid,target,target_ratings,target_rank,target_pos,target_neu,target_neg,target_total,target_rate,target_rate_rank
623,2019070912,果冻/布丁,巨峰,葡萄果冻,3445,质量,70.93,137,25,0,5,30,0.8333333333333334,136
569,2019070912,果冻/布丁,cocon/可康,多口味果冻 含椰果 480G,3444,味道,82.07,173,120,6,18,144,0.8333333333333334,196
527,2019070912,果冻/布丁,cocon/可康,420G*4,3445,质量,77.42,133,74,1,14,89,0.8314606741573034,137
27,2019070912,果冻/布丁,three squirrels/三只松鼠,垦丁的晚霞果味果冻360G,3453,果肉,77.9,7,59,2,10,71,0.8309859154929577,7
486,2019070912,果冻/布丁,cocon/可康,果冻708G,3444,味道,73.33,218,39,0,8,47,0.8297872340425532,197
286,2019070912,果冻/布丁,平野,牛乳布丁,3444,味道,76.91,201,39,2,6,47,0.8297872340425532,198
74,2019070912,果冻/布丁,雪之恋,果冻布丁,3444,味道,76.35,205,78,0,16,94,0.8297872340425532,199
657,2019070912,果冻/布丁,萌萌星,酸奶布丁,3443,包装,72.49,169,34,0,7,41,0.8292682926829268,161
110,2019070912,果冻/布丁,bocca/牧家,规格: 布丁,3444,味道,80.52,184,63,4,9,76,0.8289473684210527,200
295,2019070912,果冻/布丁,冠品园,胶原酵素果冻,3452,清肠排便效果,83.6,19,29,4,2,35,0.8285714285714286,13
810,2019070912,果冻/布丁,call me queen/叫我女王,洛神花果冻,3452,清肠排便效果,94.24,1,181,32,6,219,0.8264840182648402,14
528,2019070912,果冻/布丁,cocon/可康,420G*4,3446,口感,76.67,85,19,2,2,23,0.8260869565217391,86
414,2019070912,果冻/布丁,梦雨果,JSGD001,3447,性价比,72.05,93,19,1,3,23,0.8260869565217391,79
342,2019070912,果冻/布丁,metabolic,酵素酵母果冻,3447,性价比,85.34,73,33,5,2,40,0.825,80
675,2019070912,果冻/布丁,良品铺子,日式纸袋果冻,3444,味道,85.97,138,665,49,93,807,0.8240396530359355,201
788,2019070912,果冻/布丁,喜之郎,果肉果冻200G,3443,包装,72.45,171,42,0,9,51,0.8235294117647058,162
684,2019070912,果冻/布丁,three squirrels/三只松鼠,牛奶冻,3444,味道,83.26,162,975,38,172,1185,0.8227848101265823,202
498,2019070912,果冻/布丁,淘吉,慕斯果冻,3454,外观,94.27,6,37,8,0,45,0.8222222222222222,9
362,2019070912,果冻/布丁,tarami,蒟蒻组合,3446,口感,84.6,69,23,4,1,28,0.8214285714285714,87
506,2019070912,果冻/布丁,中露,SOHO STAR果冻380G,3445,质量,69.08,138,23,0,5,28,0.8214285714285714,138
775,2019070912,果冻/布丁,cocon/可康,椰纤果肉果冻,3444,味道,82.1,172,202,11,33,246,0.8211382113821138,203
101,2019070912,果冻/布丁,淘吉,淘吉果冻布丁,3444,味道,70.38,226,32,0,7,39,0.8205128205128205,204
116,2019070912,果冻/布丁,盛香珍,优酪果园果冻1000G,3443,包装,75.66,161,64,1,13,78,0.8205128205128205,163
524,2019070912,果冻/布丁,小腰精,酵素果冻,3452,清肠排便效果,93.43,3,355,61,17,433,0.8198614318706697,15
137,2019070912,果冻/布丁,larbee/蜡笔小新,整箱果冻2100G,3443,包装,70.02,173,18,1,3,22,0.8181818181818182,164
296,2019070912,果冻/布丁,喜之郎,果肉果冻散称500G,3443,包装,66.8,175,18,0,4,22,0.8181818181818182,165
726,2019070912,果冻/布丁,网易严选,1108028,3453,果肉,81.05,6,31,4,3,38,0.8157894736842105,8
438,2019070912,果冻/布丁,喜之郎,混装口味2500克,3444,味道,72.38,222,44,0,10,54,0.8148148148148148,205
491,2019070912,果冻/布丁,喜之郎,果冻200G*10,3447,性价比,82.28,79,66,7,8,81,0.8148148148148148,81
769,2019070912,果冻/布丁,菲诺,YZD02,3444,味道,84.2,154,578,39,93,710,0.8140845070422535,206
800,2019070912,果冻/布丁,菲诺,YWYZD_1,3447,性价比,69.21,97,35,0,8,43,0.813953488372093,82
358,2019070912,果冻/布丁,萌萌星,酸奶布丁散装,3444,味道,73.16,220,35,1,7,43,0.813953488372093,207
589,2019070912,果冻/布丁,良品铺子,椰果布丁720G,3447,性价比,86.2,67,157,19,17,193,0.8134715025906736,83
497,2019070912,果冻/布丁,淘吉,慕斯果冻,3444,味道,76.31,206,61,2,12,75,0.8133333333333334,208
874,2019070912,果冻/布丁,秀尔魅,酵素果冻蓝莓味道,3449,养颜效果,81.99,10,26,4,2,32,0.8125,2
303,2019070912,果冻/布丁,panda gifts/熊猫有礼,椰子冻,3444,味道,78.16,197,117,4,23,144,0.8125,209
218,2019070912,果冻/布丁,樱桃小丸子,樱桃小丸子,3447,性价比,81.02,82,65,6,9,80,0.8125,84
717,2019070912,果冻/布丁,喜之郎,CICI可吸果冻750G*3袋组合,3443,包装,76.66,160,134,1,30,165,0.8121212121212121,166
117,2019070912,果冻/布丁,盛香珍,优酪果园果冻1000G,3444,味道,80.42,186,242,10,46,298,0.8120805369127517,210
910,2019070912,果冻/布丁,喜之郎,CICI果粒爽,3443,包装,72.47,170,30,1,6,37,0.8108108108108109,167
224,2019070912,果冻/布丁,喜之郎,苹果味果冻,3447,性价比,83.52,77,64,8,7,79,0.810126582278481,85
324,2019070912,果冻/布丁,expressions,蓝莓酵素果冻条,3452,清肠排便效果,85.44,16,51,8,4,63,0.8095238095238095,16
555,2019070912,果冻/布丁,纤淑,酵素果冻,3444,味道,75.46,212,59,2,12,73,0.8082191780821918,211
639,2019070912,果冻/布丁,旺旺,吸的冻,3443,包装,73.22,166,59,0,14,73,0.8082191780821918,168
922,2019070912,果冻/布丁,韩乐,优酪果冻1.75KG,3446,口感,66.78,92,21,0,5,26,0.8076923076923077,88
293,2019070912,果冻/布丁,冠品园,胶原酵素果冻,3447,性价比,94.94,18,42,10,0,52,0.8076923076923077,86
967,2019070912,果冻/布丁,广元堂,SOSO酵素果冻,3452,清肠排便效果,82.82,20,67,8,8,83,0.8072289156626506,17
884,2019070912,果冻/布丁,esthe pro labo,胶原蛋白果冻,3444,味道,76.3,207,71,3,14,88,0.8068181818181818,212
831,2019070912,果冻/布丁,韩乐,韩乐优酪果冻2KG,3443,包装,79.5,151,242,9,49,300,0.8066666666666666,169
28,2019070912,果冻/布丁,three squirrels/三只松鼠,垦丁的晚霞果味果冻360G,3454,外观,85.36,14,50,8,4,62,0.8064516129032258,10
792,2019070912,果冻/布丁,雪之恋,果冻500G,3444,味道,67.8,234,25,0,6,31,0.8064516129032258,213
725,2019070912,果冻/布丁,网易严选,1108028,3447,性价比,74.43,90,79,0,19,98,0.8061224489795918,87
578,2019070912,果冻/布丁,御食园,果冻爽,3447,性价比,72.83,92,62,0,15,77,0.8051948051948052,88
79,2019070912,果冻/布丁,clever mama/巧妈妈,鸡蛋布甸实惠装750G,3447,性价比,82.55,78,98,10,14,122,0.8032786885245902,89
526,2019070912,果冻/布丁,cocon/可康,420G*4,3444,味道,81.19,180,179,13,31,223,0.8026905829596412,214
195,2019070912,果冻/布丁,樱桃小丸子,150G吸吸系列,3444,味道,69.24,230,20,1,4,25,0.8,215
450,2019070912,果冻/布丁,旺旺,茶咖冻 132G 茶味,3443,包装,73.19,167,24,2,4,30,0.8,170
258,2019070912,果冻/布丁,call me queen/叫我女王,胶原蛋白/洛神花/燕窝果冻,3449,养颜效果,88.28,4,64,12,4,80,0.8,3
535,2019070912,果冻/布丁,郁香郎,乳酸果冻,3444,味道,69.24,231,20,1,4,25,0.8,216
942,2019070912,果冻/布丁,林锦记,海盐果冻4枚,3454,外观,94.61,4,40,10,0,50,0.8,11
135,2019070912,果冻/布丁,orihiro/欧力喜乐,果汁蒟蒻可吸果冻,3446,口感,85.66,64,52,9,4,65,0.8,89
431,2019070912,果冻/布丁,盛香珍,荔枝果冻,3444,味道,76.1,208,88,3,19,110,0.8,217
722,2019070912,果冻/布丁,网易严选,1108028,3444,味道,78.97,191,292,11,63,366,0.7978142076502732,218
794,2019070912,果冻/布丁,盛香珍,果冻210G,3444,味道,74.88,215,74,3,16,93,0.7956989247311828,219
680,2019070912,果冻/布丁,良品铺子,日式纸袋果冻,3454,外观,91.07,10,58,13,2,73,0.7945205479452054,12
633,2019070912,果冻/布丁,杏花楼,三口味冻冻果,3444,味道,75.55,211,27,3,4,34,0.7941176470588235,220
698,2019070912,果冻/布丁,苏晴子,CM7005,3452,清肠排便效果,82.57,22,65,9,8,82,0.7926829268292683,18
376,2019070912,果冻/布丁,果爱,什锦果冻,3447,性价比,71.86,94,19,2,3,24,0.7916666666666666,90
92,2019070912,果冻/布丁,麦心诺,明星款果冻,3449,养颜效果,85.72,6,34,7,2,43,0.7906976744186046,4
778,2019070912,果冻/布丁,喜之郎,果冻90G,3443,包装,74.96,164,83,3,19,105,0.7904761904761904,171
909,2019070912,果冻/布丁,cocon/可康,椰果果冻80G*3杯,3447,性价比,81.99,80,26,5,2,33,0.7878787878787878,91
141,2019070912,果冻/布丁,喜之郎,乳酸果冻360G,3443,包装,66.5,176,26,0,7,33,0.7878787878787878,172
899,2019070912,果冻/布丁,munwaving/美飘飘,酵素果冻盒装,3452,清肠排便效果,88.31,11,133,25,11,169,0.7869822485207101,19
409,2019070912,果冻/布丁,共盈,拖肥,3444,味道,69.9,229,48,0,13,61,0.7868852459016393,221
739,2019070912,果冻/布丁,盛香珍,DRQ3包组合果冻,3444,味道,77.13,200,66,6,12,84,0.7857142857142857,222
394,2019070912,果冻/布丁,flower gear/花齿轮,花齿轮魔芋花派3口味,3444,味道,85.37,144,44,9,3,56,0.7857142857142857,223
468,2019070912,果冻/布丁,旺旺,摇滚冻,3443,包装,74.93,165,185,3,48,236,0.7838983050847458,173
310,2019070912,果冻/布丁,christine/克莉丝汀,套装,3444,味道,76.67,203,83,6,17,106,0.7830188679245284,224
896,2019070912,果冻/布丁,munwaving/美飘飘,酵素果冻盒装,3449,养颜效果,77.89,12,36,5,5,46,0.782608695652174,5
837,2019070912,果冻/布丁,喜之郎,果冻360G*5袋,3443,包装,72.91,168,104,1,28,133,0.7819548872180451,174
125,2019070912,果冻/布丁,良品铺子,米酿,3447,性价比,71.55,95,43,2,10,55,0.7818181818181819,92
230,2019070912,果冻/布丁,盛香珍,优酪果园,3446,口感,68.75,91,43,0,12,55,0.7818181818181819,90
492,2019070912,果冻/布丁,喜之郎,果冻200G*10,3453,果肉,70.85,9,32,2,7,41,0.7804878048780488,9
553,2019070912,果冻/布丁,苏晴子,CM520,3452,清肠排便效果,82.82,21,67,11,8,86,0.7790697674418605,20
228,2019070912,果冻/布丁,盛香珍,优酪果园,3444,味道,75.32,214,197,5,51,253,0.7786561264822134,225
437,2019070912,果冻/布丁,喜之郎,混装口味2500克,3443,包装,67.2,174,35,0,10,45,0.7777777777777778,175
634,2019070912,果冻/布丁,喜之郎,果冻200GX10,3443,包装,63.63,179,21,0,6,27,0.7777777777777778,176
889,2019070912,果冻/布丁,esthe pro labo,胶原蛋白果冻,3449,养颜效果,86.56,5,166,30,18,214,0.7757009345794392,6
220,2019070912,果冻/布丁,樱桃小丸子,樱桃小丸子,3455,分量,65.0,14,24,0,7,31,0.7741935483870968,13
271,2019070912,果冻/布丁,佳达,拖肥,3443,包装,75.64,162,483,8,134,625,0.7728,177
360,2019070912,果冻/布丁,tarami,蒟蒻组合,3444,味道,76.84,202,170,11,39,220,0.7727272727272727,226
321,2019070912,果冻/布丁,expressions,蓝莓酵素果冻条,3447,性价比,77.02,86,34,5,5,44,0.7727272727272727,93
203,2019070912,果冻/布丁,生和堂,雪梨枇杷膏,3455,分量,63.11,15,20,0,6,26,0.7692307692307693,14
751,2019070912,果冻/布丁,福慕堂,酵素果冻,3452,清肠排便效果,66.17,27,23,1,6,30,0.7666666666666667,21
686,2019070912,果冻/布丁,three squirrels/三只松鼠,牛奶冻,3446,口感,74.56,88,137,7,35,179,0.7653631284916201,91
406,2019070912,果冻/布丁,爱飘飘,酵素果冻果粉,3455,分量,69.18,13,26,2,6,34,0.7647058823529411,15
827,2019070912,果冻/布丁,lium/溜溜梅,冻心装,3444,味道,68.93,232,78,0,24,102,0.7647058823529411,227
374,2019070912,果冻/布丁,果爱,什锦果冻,3444,味道,68.72,233,26,2,6,34,0.7647058823529411,228
305,2019070912,果冻/布丁,panda gifts/熊猫有礼,椰子冻,3446,口感,60.21,96,16,0,5,21,0.7619047619047619,92
385,2019070912,果冻/布丁,百变女郎,A果冻,3452,清肠排便效果,79.76,23,50,9,7,66,0.7575757575757576,22
536,2019070912,果冻/布丁,喜之郎,黄桃&蜜桃果肉果冻200G,3443,包装,65.31,178,25,1,7,33,0.7575757575757576,178
405,2019070912,果冻/布丁,爱飘飘,酵素果冻果粉,3454,外观,79.85,15,90,14,15,119,0.7563025210084033,13
478,2019070912,果冻/布丁,优洽,SOSO果冻,3452,清肠排便效果,85.64,15,136,29,15,180,0.7555555555555555,23
19,2019070912,果冻/布丁,be＆cheery/百草味,芝士蛋羹176G,3444,味道,75.4,213,71,8,15,94,0.7553191489361702,229
507,2019070912,果冻/布丁,中露,SOHO STAR果冻380G,3446,口感,62.18,95,24,0,8,32,0.75,93
782,2019070912,果冻/布丁,喜之郎,果冻90G,3455,分量,59.79,17,18,0,6,24,0.75,16
270,2019070912,果冻/布丁,moca-king/摩咔金,舞动吧组合250G*3盒,3454,外观,95.42,2,47,16,0,63,0.746031746031746,14
521,2019070912,果冻/布丁,小腰精,酵素果冻,3449,养颜效果,84.84,8,99,23,11,133,0.7443609022556391,7
364,2019070912,果冻/布丁,tarami,蒟蒻组合,3459,热量,58.55,1,17,0,6,23,0.7391304347826086,1
52,2019070912,果冻/布丁,贝兴,贝兴 益生菌粉 1.5G/袋*10袋*2盒套餐,3449,养颜效果,78.47,11,65,12,11,88,0.7386363636363636,8
797,2019070912,果冻/布丁,菲诺,YWYZD_1,3444,味道,70.13,228,123,7,37,167,0.7365269461077845,230
231,2019070912,果冻/布丁,盛香珍,优酪果园,3447,性价比,65.39,99,25,2,7,34,0.7352941176470589,94
867,2019070912,果冻/布丁,holiland/好利来,白桃果冻,3454,外观,86.85,13,147,38,15,200,0.735,15
862,2019070912,果冻/布丁,holiland/好利来,白桃果冻,3444,味道,72.29,223,476,13,159,648,0.7345679012345679,231
678,2019070912,果冻/布丁,良品铺子,日式纸袋果冻,3447,性价比,73.38,91,94,10,24,128,0.734375,95
687,2019070912,果冻/布丁,three squirrels/三只松鼠,牛奶冻,3447,性价比,75.59,87,201,23,50,274,0.7335766423357665,96
386,2019070912,果冻/布丁,平野,日式果冻布丁,3444,味道,81.56,177,60,14,8,82,0.7317073170731707,232
941,2019070912,果冻/布丁,林锦记,海盐果冻4枚,3444,味道,61.95,238,19,1,6,26,0.7307692307692307,233
16,2019070912,果冻/布丁,亲亲,果冻90G,3444,味道,61.2,239,19,1,6,26,0.7307692307692307,234
119,2019070912,果冻/布丁,盛香珍,优酪果园果冻1000G,3446,口感,65.66,93,35,2,11,48,0.7291666666666666,94
168,2019070912,果冻/布丁,妖秀,酵素果冻01,3452,清肠排便效果,73.19,25,24,5,4,33,0.7272727272727273,24
449,2019070912,果冻/布丁,樱桃小丸子,果冻布丁,3455,分量,60.54,16,16,1,5,22,0.7272727272727273,17
401,2019070912,果冻/布丁,爱飘飘,酵素果冻果粉,3449,养颜效果,85.23,7,287,70,38,395,0.7265822784810126,9
331,2019070912,果冻/布丁,expressions,胶原蛋白果冻,3449,养颜效果,91.31,1,260,82,17,359,0.724233983286908,10
169,2019070912,果冻/布丁,惠尔康,吸冻,3443,包装,66.13,177,31,3,9,43,0.7209302325581395,179
744,2019070912,果冻/布丁,来伊份,日式纸袋果冻,3444,味道,62.07,237,36,1,13,50,0.72,235
383,2019070912,果冻/布丁,百变女郎,A果冻,3449,养颜效果,70.88,14,18,4,3,25,0.72,11
283,2019070912,果冻/布丁,旺旺,132G*8,3443,包装,58.66,183,23,0,9,32,0.71875,180
14,2019070912,果冻/布丁,平野,芝士味/焦糖味布丁,3446,口感,75.89,87,28,7,4,39,0.717948717948718,95
622,2019070912,果冻/布丁,巨峰,葡萄果冻,3444,味道,73.32,219,151,17,43,211,0.7156398104265402,236
642,2019070912,果冻/布丁,旺旺,吸的冻,3447,性价比,54.56,105,15,0,6,21,0.7142857142857143,97
162,2019070912,果冻/布丁,平野,80G,3444,味道,55.2,241,15,0,6,21,0.7142857142857143,237
665,2019070912,果冻/布丁,chacheer/洽洽,混合果冻-糖果装,3447,性价比,74.65,89,64,12,14,90,0.7111111111111111,98
54,2019070912,果冻/布丁,贝兴,贝兴 益生菌粉 1.5G/袋*10袋*2盒套餐,3452,清肠排便效果,71.95,26,355,28,118,501,0.7085828343313373,25
830,2019070912,果冻/布丁,milky gold,牛奶布丁,3444,味道,66.66,235,29,4,8,41,0.7073170731707317,238
864,2019070912,果冻/布丁,holiland/好利来,白桃果冻,3446,口感,64.65,94,67,2,26,95,0.7052631578947368,96
363,2019070912,果冻/布丁,tarami,蒟蒻组合,3447,性价比,62.72,100,35,2,13,50,0.7,99
323,2019070912,果冻/布丁,expressions,蓝莓酵素果冻条,3449,养颜效果,90.3,3,21,9,0,30,0.7,12
643,2019070912,果冻/布丁,喜之郎,果冻条,3443,包装,60.06,181,28,1,11,40,0.7,181
673,2019070912,果冻/布丁,川品,高端系列,3452,清肠排便效果,75.92,24,23,7,3,33,0.696969696969697,26
932,2019070912,果冻/布丁,韩乐,优酪果冻2.5KG,3443,包装,58.87,182,34,0,15,49,0.6938775510204082,182
773,2019070912,果冻/布丁,菲诺,YZD02,3455,分量,57.81,18,27,0,12,39,0.6923076923076923,18
876,2019070912,果冻/布丁,秀尔魅,酵素果冻蓝莓味道,3452,清肠排便效果,87.33,13,94,34,8,136,0.6911764705882353,27
772,2019070912,果冻/布丁,菲诺,YZD02,3447,性价比,66.08,98,127,8,51,186,0.6827956989247311,100
808,2019070912,果冻/布丁,call me queen/叫我女王,洛神花果冻,3450,减肥功能,64.91,3,34,5,11,50,0.68,1
391,2019070912,果冻/布丁,bocca/牧家,气球布丁,3447,性价比,53.76,106,19,0,9,28,0.6785714285714286,101
609,2019070912,果冻/布丁,clever mama/巧妈妈,老酸奶布丁,3447,性价比,59.83,101,42,1,19,62,0.6774193548387096,102
945,2019070912,果冻/布丁,bpc/童颜丸,类人肽小颜防晒果冻,3449,养颜效果,91.07,2,23,11,0,34,0.6764705882352942,13
448,2019070912,果冻/布丁,樱桃小丸子,果冻布丁,3447,性价比,71.35,96,22,7,4,33,0.6666666666666666,103
483,2019070912,果冻/布丁,喜之郎,200G,3443,包装,60.97,180,50,4,21,75,0.6666666666666666,183
53,2019070912,果冻/布丁,贝兴,贝兴 益生菌粉 1.5G/袋*10袋*2盒套餐,3450,减肥功能,63.97,4,46,6,17,69,0.6666666666666666,2
276,2019070912,果冻/布丁,佳达,拖肥,3453,果肉,49.43,10,14,0,7,21,0.6666666666666666,10
691,2019070912,果冻/布丁,超友味,柠檬红茶果冻,3444,味道,58.65,240,68,1,34,103,0.6601941747572816,239
189,2019070912,果冻/布丁,otaku/御宅女,酵素果,3452,清肠排便效果,59.83,28,29,3,12,44,0.6590909090909091,28
505,2019070912,果冻/布丁,中露,SOHO STAR果冻380G,3444,味道,70.38,227,314,52,112,478,0.6569037656903766,240
767,2019070912,果冻/布丁,雪之恋,雪之恋果冻500G,3444,味道,52.59,242,15,1,7,23,0.6521739130434783,241
704,2019070912,果冻/布丁,喜之郎,果冻360G,3446,口感,57.99,98,41,0,22,63,0.6507936507936508,97
15,2019070912,果冻/布丁,平野,芝士味/焦糖味布丁,3447,性价比,55.06,103,20,2,9,31,0.6451612903225806,104
366,2019070912,果冻/布丁,来伊份,奶酪布丁,3444,味道,65.01,236,58,10,22,90,0.6444444444444445,242
829,2019070912,果冻/布丁,lium/溜溜梅,冻心装,3447,性价比,55.46,102,23,3,10,36,0.6388888888888888,105
580,2019070912,果冻/布丁,御食园,果冻爽,3455,分量,47.36,20,14,0,8,22,0.6363636363636364,19
533,2019070912,果冻/布丁,菲诺,椰子冻,3447,性价比,52.79,107,17,2,8,27,0.6296296296296297,106
338,2019070912,果冻/布丁,alibaba/小黄人,布丁吸吸果冻,3444,味道,48.94,243,21,0,13,34,0.6176470588235294,243
152,2019070912,果冻/布丁,easy fun,零卡果冻,3447,性价比,55.02,104,29,4,14,47,0.6170212765957447,107
59,2019070912,果冻/布丁,酷语,酵素,3449,养颜效果,71.35,13,22,10,4,36,0.6111111111111112,14
591,2019070912,果冻/布丁,良品铺子,椰果布丁720G,3455,分量,53.01,19,44,2,27,73,0.6027397260273972,20
259,2019070912,果冻/布丁,call me queen/叫我女王,胶原蛋白/洛神花/燕窝果冻,3450,减肥功能,60.13,5,56,12,26,94,0.5957446808510638,3
29,2019070912,果冻/布丁,three squirrels/三只松鼠,垦丁的晚霞果味果冻360G,3455,分量,44.81,21,17,0,12,29,0.5862068965517241,21
369,2019070912,果冻/布丁,来伊份,奶酪布丁,3447,性价比,44.29,108,14,1,9,24,0.5833333333333334,108
522,2019070912,果冻/布丁,小腰精,酵素果冻,3450,减肥功能,66.34,1,157,49,64,270,0.5814814814814815,4
856,2019070912,果冻/布丁,喜之郎,散装果冻,3443,包装,51.55,184,40,3,26,69,0.5797101449275363,184
402,2019070912,果冻/布丁,爱飘飘,酵素果冻果粉,3450,减肥功能,65.71,2,88,39,33,160,0.55,5
227,2019070912,果冻/布丁,盛香珍,优酪果园,3443,包装,44.67,185,37,0,32,69,0.5362318840579711,185
544,2019070912,果冻/布丁,米嬉,酵素果冻系列,3450,减肥功能,43.29,6,13,3,9,25,0.52,6
688,2019070912,果冻/布丁,three squirrels/三只松鼠,牛奶冻,3455,分量,41.67,22,33,0,32,65,0.5076923076923077,22
458,2019070912,果冻/布丁,maizhao/唛兆,阿Q果冻,3446,口感,59.75,97,16,11,5,32,0.5,98
440,2019070912,果冻/布丁,中露,什锦果肉,3444,味道,38.99,244,12,2,10,24,0.5,244
277,2019070912,果冻/布丁,佳达,拖肥,3455,分量,39.32,23,30,0,32,62,0.4838709677419355,23
897,2019070912,果冻/布丁,munwaving/美飘飘,酵素果冻盒装,3450,减肥功能,42.2,7,23,5,20,48,0.4791666666666667,7
249,2019070912,果冻/布丁,旺旺,ALICE QUEEN果汁果冻480G,3443,包装,39.8,186,59,0,68,127,0.4645669291338583,186
384,2019070912,果冻/布丁,百变女郎,A果冻,3450,减肥功能,37.51,8,13,3,12,28,0.4642857142857143,8
875,2019070912,果冻/布丁,秀尔魅,酵素果冻蓝莓味道,3450,减肥功能,37.05,9,30,2,34,66,0.45454545454545453,9
681,2019070912,果冻/布丁,良品铺子,日式纸袋果冻,3455,分量,35.83,24,24,1,29,54,0.4444444444444444,24
306,2019070912,果冻/布丁,panda gifts/熊猫有礼,椰子冻,3447,性价比,33.23,110,20,2,25,47,0.425531914893617,109
865,2019070912,果冻/布丁,holiland/好利来,白桃果冻,3447,性价比,34.15,109,70,14,106,190,0.3684210526315789,110
625,2019070912,果冻/布丁,巨峰,葡萄果冻,3447,性价比,26.54,111,17,0,30,47,0.3617021276595745,111
408,2019070912,果冻/布丁,共盈,拖肥,3443,包装,20.22,187,7,0,14,21,0.3333333333333333,187
407,2019070912,果冻/布丁,爱飘飘,酵素果冻果粉,3458,祛痘功能,22.95,1,15,1,30,46,0.32608695652173914,1
279,2019070912,果冻/布丁,佳达,拖肥,3457,添加剂,8.58,1,5,0,25,30,0.16666666666666666,1
126,2019070912,果冻/布丁,良品铺子,米酿,3455,分量,7.38,25,10,0,75,85,0.11764705882352941,25
