,cid,brand,model,datamonth,price,biz30day,total_sold_price,model_ratings,model_rank
6367,2019090610,万德成,VV28,201908,1304.25,610,815391.14,83.27,243.0
6414,2019090610,业王,YG400,201908,499.0,1900,882517.4299999999,76.61,343.0
6418,2019090610,业王,YG520,201908,719.2,161,116915.49,95.3,10.0
6434,2019090610,亦智,H8,201908,725.1,5850,9368301.01,94.38,22.0
6458,2019090610,亦智,Z3,201908,837.6,5067,8195117.380000001,92.85,41.0
6467,2019090610,亦盾,BH908W,201908,1077.6,20837,36768916.91,96.64,2.0
6477,2019090610,亦盾,Q9,201908,2799.0,108,301992.0,69.2,404.0
6488,2019090610,亦盾,Q900,201908,1173.6,14081,21333016.81,92.5,51.0
6496,2019090610,佳睿,A1.,201908,1910.89,943,1788772.29,84.44,214.0
6512,2019090610,佳睿,R11S AI智能版,201908,1689.0,58300,95488232.25,92.35,55.0
6518,2019090610,佳睿,R11S 小银,201908,1621.75,686,1094103.37,75.37,355.0
6530,2019090610,佳睿,R11S-U(腾讯授权版),201908,1749.0,641,1086866.52,85.14,197.0
6534,2019090610,佳睿,小红R11S 小银R11S,201908,1563.58,98,157684.54,77.82,329.0
6549,2019090610,先奇,XQ-16,201908,2080.0,212,323092.64,84.33,216.0
6553,2019090610,先奇,XQ-17,201908,858.0,3030,2734982.75,90.6,94.0
6576,2019090610,先奇,XQ-2,201908,3199.0,276,756524.0,80.26,289.0
6601,2019090610,先奇,XQ-5,201908,1749.0,28144,56089122.75000001,88.71,127.0
6613,2019090610,先奇,XQ-6,201908,1549.0,2077,4351234.8100000005,93.31,36.0
6617,2019090610,光米,AK-30,201908,755.53,2174,1624353.16,89.41,114.0
6638,2019090610,光米,M1,201908,331.58,7523,3516175.17,88.68,129.0
6658,2019090610,光米,M2,201908,298.74,61497,21975854.32,92.77,45.0
6674,2019090610,光米,M3,201908,469.0,16470,10105102.020000001,92.33,57.0
6683,2019090610,光米,M5,201908,1049.0,195,211835.0,61.58,425.0
6700,2019090610,光米,P6,201908,725.32,242,191848.0,74.87,358.0
6721,2019090610,光米,Q7,201908,1030.47,1036,1071494.0,81.2,276.0
6734,2019090610,光米,S1,201908,503.83,656,340078.39,81.19,277.0
6745,2019090610,光米,S3,201908,370.36,4852,2366548.81,86.41,179.0
6766,2019090610,光米,T1,201908,294.63,61221,25994679.63,92.03,65.0
6781,2019090610,光米,T1S,201908,499.0,290,145000.0,74.45,363.0
6792,2019090610,光米,T26,201908,1027.52,2606,2657530.7299999995,86.15,184.0
6807,2019090610,光米,T5,201908,238.8,23424,8619400.24,91.85,66.0
6827,2019090610,光米,T60,201908,1499.0,642,809998.73,85.24,195.0
6845,2019090610,光米,T60A,201908,1487.42,5399,7387949.0,87.58,161.0
6860,2019090610,光米,V5,201908,2713.29,471,1206333.0,80.13,292.0
6865,2019090610,光米,V9,201908,999.0,104,112096.0,67.25,415.0
6890,2019090610,冠诺,T 8,201908,1558.8,12944,17551108.080000006,90.77,89.0
6891,2019090610,冰冠,813,201908,321.6,1643,528388.81,85.57,192.0
6937,2019090610,创荣,炫舞 1601-HT,201908,499.0,526,432053.0,89.65,111.0
6952,2019090610,创荣,炫舞 1700-HT,201908,1398.0,403,361354.57999999996,87.85,151.0
6961,2019090610,创荣,炫舞 2001-HT,201908,1620.88,136,246143.59999999998,77.09,338.0
6995,2019090610,创荣,炫舞 3001-HT,201908,2998.0,120,379542.0,83.84,225.0
7023,2019090610,创荣,炫舞 8000-HT,201908,4643.0,231,1305242.0,69.57,401.0
7045,2019090610,大眼橙,V1,201908,2999.0,1037,3039228.0,60.27,428.0
7050,2019090610,大眼橙,V2,201908,2999.0,72,209928.0,83.35,240.0
7055,2019090610,大眼橙,V8,201908,5499.0,178,704222.0,83.33,241.0
7059,2019090610,大眼橙,X1,201908,1698.51,3958,7409142.0,88.34,141.0
7063,2019090610,大眼橙,X7,201908,4299.0,54,224446.0,78.09,324.0
7068,2019090610,大眼橙,X9,201908,4502.57,2199,9893600.81,88.81,124.0
7088,2019090610,天猫魔屏,A1,201908,2204.62,32459,71715673.63,91.29,79.0
7101,2019090610,天猫魔屏,A1C,201908,1491.77,15763,22690730.439999998,93.02,40.0
7112,2019090610,天猫魔屏,A1S,201908,3099.0,303,749704.52,85.14,198.0
7128,2019090610,天猫魔屏,M1,201908,1351.67,55267,74461298.0,93.24,37.0
7148,2019090610,天猫魔屏,S 1,201908,4340.37,3001,12818007.979999999,84.11,219.0
7164,2019090610,天猫魔屏,S 2,201908,4351.59,11030,43807480.87,90.65,93.0
7179,2019090610,天猫魔屏,X9S,201908,5045.0,2744,4839380.2299999995,88.55,134.0
7192,2019090610,奥普达,.CYW300,201908,1488.0,70,102000.0,79.94,295.0
7223,2019090610,奥普达,.HK3G,201908,463.2,7255,3689664.28,86.1,185.0
7265,2019090610,奥普达,.OPD-96,201908,1470.23,28538,43215128.849999994,94.78,16.0
7278,2019090610,奥普达,02,201908,1005.6,6241,6810459.2,89.59,112.0
7293,2019090610,奥普达,CYW600,201908,2850.0,198,567444.0,74.4,364.0
7300,2019090610,奥普达,CYWI000,201908,1809.0,134,245806.0,84.04,221.0
7312,2019090610,奥普达,HK10,201908,980.0,356,332680.0,79.48,300.0
7346,2019090610,奥普达,HK~10,201908,850.0,6761,5899534.5200000005,85.98,186.0
7362,2019090610,奥普达,OPD-98K,201908,1521.33,6442,9467460.330000002,93.9,27.0
7370,2019090610,奥普达,OPD98,201908,1288.0,428,571714.0,72.22,387.0
7381,2019090610,奥普达,Z1,201908,1561.17,5623,9363048.84,91.32,75.0
7408,2019090610,小帅,BP2102Z,201908,1999.0,5383,9334091.450000001,86.4,180.0
7436,2019090610,小帅,BP222 J,201908,1155.73,3328,4044381.2199999997,77.37,334.0
7470,2019090610,小明,A62C,201908,6157.11,627,4462719.489999999,69.88,400.0
7498,2019090610,小明,A62D,201908,5158.8,306,1228098.1600000001,75.63,353.0
7532,2019090610,小明,A62S,201908,3919.82,1519,7090843.4799999995,82.1,262.0
7535,2019090610,峰米,4K激光电视,201908,18952.91,779,14718171.0,88.69,128.0
7553,2019090610,峰米,FMWS01C,201908,14454.73,3171,38017128.559999995,90.75,90.0
7558,2019090610,当贝,DBF1,201908,4499.0,2167,9749333.0,89.43,113.0
7563,2019090610,微影,H2S,201908,1399.0,171,254149.0,81.98,266.0
7568,2019090610,微影,Q5,201908,298.8,844,401078.41,89.13,119.0
7573,2019090610,微影,Q7智能语音版,201908,298.8,452,157666.72,85.83,188.0
7578,2019090610,微影,T5,201908,298.8,3257,3411711.5199999996,93.41,34.0
7583,2019090610,微影,V6,201908,45.6,451,167459.6,78.5,317.0
7588,2019090610,微影,Z1,201908,298.8,1315,967662.0,84.54,211.0
7593,2019090610,微影,Z2,201908,1249.0,622,799104.38,80.57,285.0
7598,2019090610,微影,Z3,201908,774.0,9199,7293421.0,94.92,12.0
7601,2019090610,微影,Z8,201908,1237.16,3302,3845423.38,90.0,105.0
7634,2019090610,微麦,M100,201908,1176.89,41173,63828158.87999999,86.29,183.0
7638,2019090610,微麦,M100S,201908,1599.0,2899,4606811.0,93.17,39.0
7671,2019090610,微麦,M101,201908,1399.0,7816,11485808.0,86.93,166.0
7683,2019090610,微麦,M200,201908,1955.24,17383,33990002.87,92.21,61.0
7687,2019090610,普沃达,Z3,201908,888.0,10345,9250171.0,96.2,3.0
7692,2019090610,欢乐投,W50,201908,297.6,1189,355550.39,81.69,271.0
7697,2019090610,欢乐投,W80,201908,297.6,7143,2458156.76,87.82,153.0
7731,2019090610,欧擎,A6,201908,1438.8,12362,16501599.889999995,92.28,59.0
7741,2019090610,欧擎,OSON-D9,201908,1438.8,9668,13038720.550000003,90.51,97.0
7761,2019090610,欧擎,OSON-Q1A6,201908,418.8,10994,3931974.0100000002,88.04,147.0
7764,2019090610,欧擎,OSON-Q3,201908,318.33,49,16334.400000000001,64.01,422.0
7798,2019090610,欧擎,Q1,201908,468.0,1097,535154.77,81.21,275.0
7803,2019090610,汇趣,F09,201908,285.6,22949,7167655.17,93.76,30.0
7808,2019090610,汇趣,F10,201908,345.6,92,32061.600000000002,62.97,424.0
7812,2019090610,汇趣,F12,201908,837.6,177,179847.6,72.58,383.0
7816,2019090610,汇趣,F19,201908,405.6,778,281908.8,72.5,385.0
7821,2019090610,火辣椒,T3,201908,1511.5,3060,5023612.5,90.9,86.0
7831,2019090610,灵云,S1,201908,333.0,6093,2324849.45,90.32,100.0
7840,2019090610,灵云,S2,201908,689.0,50,34656.07,68.37,410.0
7844,2019090610,瑞视达,AK-30,201908,799.0,209,163891.0,79.19,303.0
7886,2019090610,瑞视达,M1,201908,477.48,8155,4430973.33,89.31,115.0
7923,2019090610,瑞视达,M3,201908,459.85,1570,1325994.5199999998,81.65,273.0
7952,2019090610,瑞视达,T1,201908,299.0,5013,2076640.97,83.97,223.0
7974,2019090610,瑞视达,T1S,201908,346.8,7216,2809728.079999999,89.3,116.0
7984,2019090610,瑞视达,T26,201908,949.0,313,316372.6,78.4,318.0
8001,2019090610,瑞视达,T60A,201908,1499.0,968,1311065.0,81.18,278.0
8035,2019090610,瑞视达,V9,201908,1079.0,1228,1385485.6500000001,78.85,311.0
8061,2019090610,瑞视达,X2,201908,1612.8,1297,1866559.1800000002,86.85,172.0
8085,2019090610,瑞视达,光米Q7,201908,1099.0,1059,1090531.0,77.98,326.0
8133,2019090610,福满门,B100-BA,201908,1620.0,227,350702.89,67.6,413.0
8180,2019090610,福满门,B100AA-A,201908,322.8,111872,40644452.120000005,94.8,15.0
8227,2019090610,福满门,B100AAE-1,201908,478.8,12687,14690180.090000002,91.31,76.0
8262,2019090610,福满门,B130AE-1,201908,286.8,51585,44556961.63,92.51,50.0
8285,2019090610,福满门,S202-A,201908,1499.0,159,266714.88,73.8,367.0
8302,2019090610,美高光电,G20S,201908,2799.0,31,87126.65,79.37,301.0
8318,2019090610,节之冠,R11,201908,1599.0,219,356361.22,74.73,359.0
8350,2019090610,蒂彤,T1,201908,2774.0,6965,18675331.669999998,92.66,47.0
8363,2019090610,蓝旭,T2,201908,492.15,238,123018.37,89.84,107.0
8365,2019090610,陌咔,Q3,201908,1999.0,518,999392.1699999999,86.62,175.0
8373,2019090610,飞兰,Z1,201908,598.8,290,162791.6,82.05,265.0
8390,2019090610,acer/宏碁,H6531BD,201908,4172.87,78,328042.39,76.3,346.0
