,cid,cidname,brand,model,funcid,target,target_ratings,target_rank,target_pos,target_neu,target_neg,target_total,target_rate,target_rate_rank
126,2018112614,家用工具组套,科麦斯,超强动力冲击钻工具组合套装,3426,质量,87.42,25,597,2,70,669,0.8923766816143498,31
100,2018112614,家用工具组套,芝浦,锂电钻+工具套装,3426,质量,84.68,38,132,0,16,148,0.8918918918918919,32
84,2018112614,家用工具组套,久克,JYTZ71,3426,质量,86.35,30,180,2,20,202,0.8910891089108911,33
178,2018112614,家用工具组套,科麦斯,巨无霸,3426,质量,87.36,26,494,3,58,555,0.8900900900900901,34
343,2018112614,家用工具组套,科麦斯,工具箱组套,3426,质量,78.58,51,32,0,4,36,0.8888888888888888,35
7,2018112614,家用工具组套,佛兰仕,CP-001,3432,做工,86.98,23,421,3,50,474,0.8881856540084389,26
65,2018112614,家用工具组套,芝浦,冲击钻+组套工具,3426,质量,81.0,46,53,0,7,60,0.8833333333333333,36
70,2018112614,家用工具组套,科麦斯,王者电钻工具组合套装,3426,质量,87.2,27,1660,3,220,1883,0.8815719596388741,37
24,2018112614,家用工具组套,晶思达,JSDGJX,3432,做工,85.53,24,250,2,33,285,0.8771929824561403,27
229,2018112614,家用工具组套,fixman/菲克斯曼,BT46,3427,性价比,79.07,64,48,0,7,55,0.8727272727272727,64
31,2018112614,家用工具组套,闽豹,手动家用工具套装,3426,质量,85.65,32,1014,0,150,1164,0.8711340206185567,38
39,2018112614,家用工具组套,科麦斯,锂电钻工具组合套装,3426,质量,86.25,31,3046,14,446,3506,0.8687963491158015,39
28,2018112614,家用工具组套,泓雷,1004,3426,质量,84.16,39,363,0,55,418,0.868421052631579,40
330,2018112614,家用工具组套,dpei/赣春,GC-16.2,3426,质量,85.4,33,731,4,107,842,0.8681710213776722,41
333,2018112614,家用工具组套,sj/上匠,家用工具套装,3426,质量,84.83,37,438,3,64,505,0.8673267326732673,42
37,2018112614,家用工具组套,闽豹,手动家用工具套装,3432,做工,83.33,29,254,1,39,294,0.8639455782312925,28
274,2018112614,家用工具组套,龙韵,GJT0201011,3432,做工,83.24,30,240,1,37,278,0.8633093525179856,29
204,2018112614,家用工具组套,crest/瑞德,105888,3426,质量,85.12,35,1212,3,190,1405,0.8626334519572953,43
187,2018112614,家用工具组套,久克,JKDZ1,3432,做工,79.76,32,50,1,7,58,0.8620689655172413,30
19,2018112614,家用工具组套,晶思达,JSDGJX,3426,质量,84.99,36,681,4,108,793,0.8587641866330391,44
185,2018112614,家用工具组套,久克,JKDZ1,3426,质量,82.3,43,203,1,33,237,0.8565400843881856,45
79,2018112614,家用工具组套,科麦斯,王者电钻工具组合套装,3438,劲力,80.59,6,59,2,8,69,0.855072463768116,7
54,2018112614,家用工具组套,dpei/赣春,锂电钻工具套装,3426,质量,77.5,56,53,0,9,62,0.8548387096774194,46
224,2018112614,家用工具组套,sj/上匠,牛筋包工具套装,3426,质量,82.04,44,259,0,44,303,0.8547854785478548,47
169,2018112614,家用工具组套,久克,JYZT12,3433,外观,76.68,30,29,1,4,34,0.8529411764705882,30
332,2018112614,家用工具组套,dpei/赣春,GC-16.2,3432,做工,80.18,31,86,1,14,101,0.8514851485148515,31
45,2018112614,家用工具组套,科麦斯,锂电钻工具组合套装,3432,做工,83.96,25,1455,4,250,1709,0.8513750731421884,32
190,2018112614,家用工具组套,科麦斯,专业百样工具组合套装,3426,质量,83.07,42,423,3,71,497,0.8511066398390342,48
354,2018112614,家用工具组套,stanley/史丹利,MC-045-23,3432,做工,78.68,34,85,0,15,100,0.85,33
341,2018112614,家用工具组套,闽豹,家用工具套装,3432,做工,78.92,33,62,1,10,73,0.8493150684931506,34
1,2018112614,家用工具组套,佛兰仕,CP-001,3426,质量,83.56,41,1075,4,190,1269,0.847123719464145,49
273,2018112614,家用工具组套,龙韵,GJT0201011,3431,材质,76.85,8,38,1,6,45,0.8444444444444444,10
23,2018112614,家用工具组套,晶思达,JSDGJX,3431,材质,72.87,12,27,0,5,32,0.84375,11
30,2018112614,家用工具组套,泓雷,1004,3432,做工,75.28,35,43,0,8,51,0.8431372549019608,35
48,2018112614,家用工具组套,科麦斯,锂电钻工具组合套装,3438,劲力,78.56,7,95,1,17,113,0.8407079646017699,8
203,2018112614,家用工具组套,佛兰仕,FLS-966,3426,质量,71.64,66,26,0,5,31,0.8387096774193549,50
118,2018112614,家用工具组套,亚得力,06,3426,质量,77.53,55,83,0,16,99,0.8383838383838383,51
351,2018112614,家用工具组套,stanley/史丹利,MC-045-23,3426,质量,80.17,48,222,1,42,265,0.8377358490566038,52
26,2018112614,家用工具组套,科麦斯,25V锂电钻套装,3426,质量,74.67,60,45,0,9,54,0.8333333333333334,53
92,2018112614,家用工具组套,佛兰仕,锂电组套0,3426,质量,75.59,57,80,0,17,97,0.8247422680412371,54
269,2018112614,家用工具组套,龙韵,GJT0201011,3426,质量,79.87,49,460,1,98,559,0.8228980322003577,55
173,2018112614,家用工具组套,crest/瑞德,205888,3426,质量,67.47,69,18,0,4,22,0.8181818181818182,56
91,2018112614,家用工具组套,sj/上匠,家用工具80,3426,质量,73.65,63,54,0,12,66,0.8181818181818182,57
347,2018112614,家用工具组套,fogo/富格,AA,3426,质量,80.86,47,171,11,29,211,0.8104265402843602,58
230,2018112614,家用工具组套,fixman/菲克斯曼,BT46,3432,做工,75.11,36,98,0,23,121,0.8099173553719008,36
161,2018112614,家用工具组套,科麦斯,暴龙系列工具箱,3432,做工,71.78,37,46,0,11,57,0.8070175438596491,37
172,2018112614,家用工具组套,科麦斯,暴龙3号,3426,质量,67.96,67,25,0,6,31,0.8064516129032258,59
338,2018112614,家用工具组套,闽豹,家用工具套装,3426,质量,77.55,54,230,3,53,286,0.8041958041958042,60
97,2018112614,家用工具组套,久克,JKZK8,3426,质量,75.43,58,159,0,39,198,0.803030303030303,61
315,2018112614,家用工具组套,科麦斯,组合款,3431,材质,76.1,11,149,1,36,186,0.8010752688172043,12
320,2018112614,家用工具组套,科麦斯,组合款,3437,性能,77.46,8,4,1,0,5,0.8,5
298,2018112614,家用工具组套,sj/上匠,工具套装组合,3426,质量,67.01,70,24,0,6,30,0.8,62
241,2018112614,家用工具组套,戈麦斯,锂电钻工具套装,3437,性能,86.08,4,4,0,1,5,0.8,6
213,2018112614,家用工具组套,亚得力,13,3426,质量,78.7,50,2098,7,527,2632,0.797112462006079,63
163,2018112614,家用工具组套,久克,JYZT12,3426,质量,78.15,53,1230,5,313,1548,0.7945736434108527,64
36,2018112614,家用工具组套,闽豹,手动家用工具套装,3431,材质,70.94,13,38,1,9,48,0.7916666666666666,13
87,2018112614,家用工具组套,亚得力,07,3426,质量,75.12,59,242,3,65,310,0.7806451612903226,65
208,2018112614,家用工具组套,crest/瑞德,105888,3431,材质,67.07,15,32,0,9,41,0.7804878048780488,14
6,2018112614,家用工具组套,佛兰仕,CP-001,3431,材质,69.08,14,31,1,8,40,0.775,15
81,2018112614,家用工具组套,捷顺,家用工具组合套装,3426,质量,74.19,61,302,1,88,391,0.7723785166240409,66
153,2018112614,家用工具组套,厚政,610,3426,质量,72.31,65,169,1,51,221,0.7647058823529411,67
261,2018112614,家用工具组套,捷顺,组合工具套装,3426,质量,74.1,62,529,2,161,692,0.7644508670520231,68
51,2018112614,家用工具组套,久克,JK0016,3426,质量,72.79,64,197,2,59,258,0.7635658914728682,69
335,2018112614,家用工具组套,sj/上匠,家用工具套装,3432,做工,69.37,39,58,1,17,76,0.7631578947368421,38
177,2018112614,家用工具组套,bosch/博世,家用多功能五金工具箱108件套,3432,做工,66.3,41,41,0,13,54,0.7592592592592593,39
345,2018112614,家用工具组套,sj/上匠,牛筋包组套,3426,质量,64.66,72,43,0,15,58,0.7413793103448276,70
194,2018112614,家用工具组套,科麦斯,专业百样工具组合套装,3432,做工,69.58,38,138,2,47,187,0.7379679144385026,40
167,2018112614,家用工具组套,久克,JYZT12,3431,材质,58.63,19,19,0,7,26,0.7307692307692307,16
99,2018112614,家用工具组套,久克,JKZK8,3432,做工,61.62,42,24,1,8,33,0.7272727272727273,41
86,2018112614,家用工具组套,久克,JYTZ71,3432,做工,59.97,43,24,0,9,33,0.7272727272727273,42
75,2018112614,家用工具组套,科麦斯,王者电钻工具组合套装,3431,材质,66.71,16,37,2,12,51,0.7254901960784313,17
288,2018112614,家用工具组套,apollo/希孟,粉色家用39件/40件,3426,质量,67.56,68,182,1,70,253,0.7193675889328063,71
9,2018112614,家用工具组套,佛兰仕,CP-001,3437,性能,90.1,2,10,0,4,14,0.7142857142857143,7
209,2018112614,家用工具组套,crest/瑞德,105888,3432,做工,66.66,40,136,2,53,191,0.7120418848167539,43
302,2018112614,家用工具组套,力箭,LJF12008,3426,质量,60.15,73,24,1,9,34,0.7058823529411765,72
218,2018112614,家用工具组套,亚得力,13,3431,材质,60.45,18,52,0,22,74,0.7027027027027027,18
47,2018112614,家用工具组套,科麦斯,锂电钻工具组合套装,3437,性能,78.56,7,7,1,2,10,0.7,8
134,2018112614,家用工具组套,艾瑞泽,ARZTZ-15,3426,质量,64.99,71,159,3,69,231,0.6883116883116883,73
44,2018112614,家用工具组套,科麦斯,锂电钻工具组合套装,3431,材质,62.01,17,64,1,29,94,0.6808510638297872,19
337,2018112614,家用工具组套,sj/上匠,家用工具套装,3436,钳子,51.41,2,16,0,8,24,0.6666666666666666,1
83,2018112614,家用工具组套,捷顺,家用工具组合套装,3432,做工,58.38,44,42,1,20,63,0.6666666666666666,44
226,2018112614,家用工具组套,sj/上匠,牛筋包工具套装,3432,做工,54.96,45,30,1,15,46,0.6521739130434783,45
319,2018112614,家用工具组套,科麦斯,组合款,3436,钳子,52.66,1,55,1,36,92,0.5978260869565217,2
155,2018112614,家用工具组套,厚政,610,3432,做工,44.71,49,18,0,13,31,0.5806451612903226,46
219,2018112614,家用工具组套,亚得力,13,3432,做工,54.04,46,268,3,197,468,0.5726495726495726,47
266,2018112614,家用工具组套,捷顺,组合工具套装,3432,做工,48.6,48,51,0,39,90,0.5666666666666667,48
318,2018112614,家用工具组套,科麦斯,组合款,3435,配件,52.66,1,140,2,109,251,0.5577689243027888,1
168,2018112614,家用工具组套,久克,JYZT12,3432,做工,49.91,47,93,0,74,167,0.5568862275449101,49
336,2018112614,家用工具组套,sj/上匠,家用工具套装,3435,配件,51.41,2,25,0,21,46,0.5434782608695652,2
53,2018112614,家用工具组套,久克,JK0016,3432,做工,35.04,50,17,0,19,36,0.4722222222222222,50
323,2018112614,家用工具组套,科麦斯,组合款,3441,榔头,30.74,1,10,0,12,22,0.45454545454545453,1
324,2018112614,家用工具组套,科麦斯,组合款,3442,美工刀,30.85,1,13,0,17,30,0.43333333333333335,1
90,2018112614,家用工具组套,亚得力,07,3432,做工,31.74,51,22,0,31,53,0.41509433962264153,51
50,2018112614,家用工具组套,科麦斯,锂电钻工具组合套装,3440,锯子,29.69,1,20,0,32,52,0.38461538461538464,1
222,2018112614,家用工具组套,亚得力,13,3436,钳子,29.74,3,28,0,46,74,0.3783783783783784,3
268,2018112614,家用工具组套,捷顺,组合工具套装,3436,钳子,27.73,4,14,2,22,38,0.3684210526315789,4
267,2018112614,家用工具组套,捷顺,组合工具套装,3435,配件,27.73,4,21,2,34,57,0.3684210526315789,3
322,2018112614,家用工具组套,科麦斯,组合款,3440,锯子,26.47,2,15,1,25,41,0.36585365853658536,2
293,2018112614,家用工具组套,车大大,002,3426,质量,31.17,74,92,3,166,261,0.3524904214559387,74
221,2018112614,家用工具组套,亚得力,13,3435,配件,29.74,3,47,2,85,134,0.35074626865671643,4
80,2018112614,家用工具组套,科麦斯,王者电钻工具组合套装,3440,锯子,22.02,3,10,2,20,32,0.3125,3
296,2018112614,家用工具组套,车大大,002,3435,配件,16.47,6,9,2,18,29,0.3103448275862069,5
136,2018112614,家用工具组套,艾瑞泽,ARZTZ-15,3432,做工,19.94,52,9,1,20,30,0.3,52
223,2018112614,家用工具组套,亚得力,13,3442,美工刀,18.66,2,7,1,16,24,0.2916666666666667,2
171,2018112614,家用工具组套,久克,JYZT12,3436,钳子,16.99,5,8,0,20,28,0.2857142857142857,5
291,2018112614,家用工具组套,apollo/希孟,粉色家用39件/40件,3432,做工,17.88,53,9,2,22,33,0.2727272727272727,53
297,2018112614,家用工具组套,车大大,002,3436,钳子,16.47,6,6,2,15,23,0.2608695652173913,6
170,2018112614,家用工具组套,久克,JYZT12,3435,配件,16.99,5,17,1,53,71,0.23943661971830985,6
156,2018112614,家用工具组套,厚政,610,3435,配件,3.51,7,5,2,19,26,0.19230769230769232,7
157,2018112614,家用工具组套,厚政,610,3436,钳子,3.51,7,2,1,19,22,0.09090909090909091,7
295,2018112614,家用工具组套,车大大,002,3432,做工,3.07,54,2,0,22,24,0.08333333333333333,54
