,cid,brand,model,datamonth,price,biz30day,total_sold_price,model_ratings,model_rank
8634,50006219,yinlongdao/银龙岛,LDZ001,201909,126.3,697,96704.3,55.23,555.0
8639,50006219,ysa/鹰视安,008,201909,38.08,60871,3557433.2600000002,85.91,99.0
8669,50006219,一博士,12V/16V/21V,201909,177.6,6305,1277253.9799999997,75.5,268.0
8707,50006219,一鸣,7300,201909,79.35,1916,127368.04,71.79,339.0
8730,50006219,一鸣,YM-10,201909,78.0,641,57303.100000000006,55.57,553.0
8751,50006219,上岛川,5801,201909,144.68,97100,16691764.289999997,87.62,71.0
8772,50006219,上岛川,5805,201909,248.24,18056,4208579.2,88.07,62.0
8785,50006219,上岛川,5805-1,201909,201.6,17703,3688300.8,88.36,54.0
8787,50006219,上岛川,SDC,201909,93.6,939,87890.40000000001,97.4,1.0
8789,50006219,丰奇,A13,201909,153.54,163,24800.4,76.88,245.0
8791,50006219,丰奇,升级款42VF,201909,43.2,752,32486.4,65.3,444.0
8808,50006219,久克,JK-7136,201909,118.15,2546,435171.36,76.41,254.0
8838,50006219,乐易,LY5360,201909,285.6,7313,2340085.6399999997,71.25,347.0
8844,50006219,亚得力,YDL28,201909,105.6,1332,140659.2,90.69,24.0
8857,50006219,亚得力,电钻,201909,58.8,21895,1382790.01,88.28,55.0
8860,50006219,亚得力,电钻套餐,201909,165.6,1987,329047.20999999996,95.73,4.0
8876,50006219,亚得力,锂电钻组合套装,201909,78.0,323,25194.0,46.94,603.0
8878,50006219,佐唯工具,ZW5011,201909,115.62,133,15204.09,90.23,28.0
8883,50006219,佐唯工具,电钻,201909,111.6,543,56769.909999999996,87.17,74.0
8888,50006219,佛兰仕,C款锂电套装,201909,158.79,4396,781532.26,88.84,48.0
8902,50006219,佛兰仕,FLS-010AB11,201909,62.15,29036,2848331.0400000005,85.11,108.0
8947,50006219,佛兰仕,FLS-LDZ,201909,110.95,2998,318865.7600000002,66.37,428.0
8983,50006219,佛兰仕,FLS-SDZ-001,201909,58.8,1034,74166.33999999998,64.24,462.0
8997,50006219,佛兰仕,FLS-XK01,201909,107.68,5362,715439.08,83.73,126.0
9011,50006219,佛兰仕,FLS54,201909,103.73,146997,17488753.41,88.23,57.0
9025,50006219,佛兰仕,FLS54-2,201909,82.32,843,82954.51,44.3,620.0
9043,50006219,佛兰仕,FOLS-C款,201909,103.98,12390,1536649.86,77.64,238.0
9057,50006219,佛兰仕,FOLS-C款01,201909,167.18,49785,9682072.46,86.41,88.0
9071,50006219,佛兰仕,YR05,201909,59.01,2767,184453.32,70.92,353.0
9073,50006219,佛兰仕,Z1J-FD-13,201909,133.3,556,80854.16,90.95,23.0
9076,50006219,佛兰仕,Z1J-FD-13A,201909,205.21,1406,308260.14999999997,89.58,38.0
9080,50006219,佛兰仕,冲击钻,201909,117.19,768,104350.01,76.93,244.0
9082,50006219,佛兰仕,冲击钻套装,201909,200.23,29,5997.200000000001,71.59,344.0
9086,50006219,佛兰仕,手电冲击钻,201909,57.28,721,44216.23,72.7,321.0
9098,50006219,佛兰仕,手电钻-1,201909,47.25,3175,184639.27999999997,70.13,362.0
9109,50006219,佛兰仕,超强黑冲击钻,201909,61.52,5268,363502.67999999993,72.33,327.0
9111,50006219,佛兰仕,锂电冲击钻001,201909,161.79,30,4860.0,48.28,594.0
9115,50006219,佛兰仕,锂电组套,201909,150.83,1259,232262.66,86.14,91.0
9120,50006219,佛兰仕,锂电钻,201909,63.24,2034,180230.99,81.91,165.0
9132,50006219,佛兰仕,黑绿锂电钻,201909,58.33,7333,432922.76000000007,75.28,271.0
9134,50006219,佳普,冲击钻,201909,104.4,5560,580464.0,95.47,5.0
9158,50006219,俱全,CD-01,201909,106.8,521,55658.45999999999,47.87,597.0
9168,50006219,俱捷,JJ300,201909,67.2,2185,144948.72,86.78,77.0
9206,50006219,全锋,10A/10E,201909,70.68,16913,1848584.5500000003,67.63,400.0
9232,50006219,全锋,D010,201909,74.1,910,67635.12000000001,78.82,219.0
9245,50006219,全锋,全锋,201909,122.88,133,23447.76,67.7,398.0
9259,50006219,全锋,迷你强,201909,225.72,742,174223.91999999998,57.04,541.0
9271,50006219,凝结,凝结充电钻,201909,46.8,16602,839661.5700000001,90.64,26.0
9279,50006219,利祥,5189636811379977833819_42,201909,73.46,328,30369.489999999998,49.45,590.0
9291,50006219,剑龙,JIANLONG2688,201909,67.2,8068,569673.6000000001,89.83,34.0
9300,50006219,剑龙,JIANLONGA688,201909,57.6,10152,584755.2,91.51,17.0
9312,50006219,剑龙,QUHENGA688,201909,115.2,1137,130982.40000000001,71.93,337.0
9317,50006219,力培新,凝结充电钻,201909,63.6,1904,112790.40000000001,84.25,120.0
9362,50006219,力虎,LH-9901,201909,213.6,439,104881.44999999998,55.69,552.0
9367,50006219,匠米,0088,201909,161.81,982,230119.56,85.17,107.0
9384,50006219,匠米,无刷锂电钻,201909,261.6,320,94697.58,45.08,617.0
9429,50006219,华丽,2012,201909,168.55,1299,190954.96,72.24,328.0
9434,50006219,华丽,HL6210,201909,190.0,17,3610.0,80.38,190.0
9451,50006219,南威,108F,201909,357.6,523,182090.4,45.1,615.0
9453,50006219,南威,NW-CJZ19,201909,70.8,738,52250.4,89.84,33.0
9458,50006219,南威,NW-CN-CJ-42,201909,201.6,295,59472.00000000001,66.15,433.0
9460,50006219,南威,NW-CNC,201909,87.02,2064,179609.28,88.48,53.0
9465,50006219,南威,NW-DBW,201909,285.6,515,154524.0,72.23,330.0
9481,50006219,卡瓦尼,"12,16.8,25",201909,50.35,196554,13045382.350000003,87.25,73.0
9508,50006219,卡瓦尼,12V16.8V25V,201909,118.8,7306,939875.9400000002,88.21,59.0
9511,50006219,卡瓦尼,5241,201909,91.96,548,52404.03,96.64,2.0
9512,50006219,卡瓦尼,GRF,201909,84.58,27,2283.67,75.71,264.0
9557,50006219,卡瓦尼,KWN12V,201909,97.14,208587,22907378.09,85.03,113.0
9573,50006219,卡瓦尼,LB-634,201909,158.4,442,76889.24,91.61,15.0
9574,50006219,卡瓦尼,OSW,201909,119.35,39,4654.6,74.02,297.0
9587,50006219,卡瓦尼,双铝壳冲击电钻,201909,72.23,26060,1818779.5699999996,86.76,78.0
9626,50006219,卡瓦尼,锂电钻,201909,98.4,3147,354167.09,59.9,510.0
9657,50006219,吕电,00103,201909,67.2,15724,1205784.3000000005,83.38,136.0
9682,50006219,吕电,LD-13MM,201909,237.6,1938,496055.3000000001,51.95,577.0
9689,50006219,启牛,775,201909,81.36,1732,140915.52,73.98,298.0
9710,50006219,启耐,J1Z-MS-13,201909,55.2,21514,1188155.6,83.5,131.0
9721,50006219,启耐,J1Z-MS-13A,201909,46.8,5271,246682.8,64.17,463.0
9756,50006219,和美,HM-12,201909,54.0,69021,4192457.339999999,81.51,174.0
9759,50006219,哈博,12-25,201909,59.34,1244,79533.34,50.93,582.0
9760,50006219,哈博,12V,201909,128.0,21,2688.0,79.66,201.0
9762,50006219,哈博,220V冲击电钻,201909,81.6,98,14395.61,91.14,19.0
9796,50006219,哈博,DC-21,201909,165.6,1231,317177.72,45.84,610.0
9814,50006219,哈博,双速多链接,201909,70.8,1158,83595.95,73.6,305.0
9821,50006219,哈博,电钻,201909,203.2,1767,366255.36,85.46,101.0
9837,50006219,哈博,锂电钻,201909,132.39,4946,545757.41,67.15,410.0
9843,50006219,坚利,SDZ00012,201909,106.8,245,26165.999999999996,30.62,634.0
9881,50006219,壹玖捌捌,6012-2D,201909,310.8,399,113742.09999999999,75.74,261.0
9900,50006219,大焊,DHLDZ03,201909,77.81,7911,722268.9400000001,77.98,229.0
9937,50006219,大艺,1006,201909,124.99,1628,249449.52,56.58,544.0
9962,50006219,大艺,1006.1008.1028,201909,201.6,995,159702.39,71.77,341.0
9968,50006219,大艺,1006/1007/1008/1028,201909,184.41,558,104368.8,91.92,12.0
9979,50006219,大艺,1006/1008,201909,167.39,954,180628.2,67.46,402.0
9998,50006219,大艺,1006/1008/1028,201909,295.03,288,22564.3,73.26,311.0
10013,50006219,大艺,PED01-10,201909,123.14,316,39236.8,71.56,345.0
10029,50006219,大艺,T11/T22/T08/1006/1007/1008/1028,201909,153.6,4506,793875.6000000001,87.07,75.0
10040,50006219,大艺,T28,201909,187.79,141,27371.699999999997,74.16,294.0
10050,50006219,大艺,YBT-4,201909,189.6,285,42972.0,45.94,608.0
10052,50006219,大艺,充电手钻,201909,181.2,100,18120.0,88.94,44.0
10063,50006219,大艺,充电钻,201909,73.44,2450,189834.24,82.7,150.0
10080,50006219,天洋,36-1,201909,259.0,413,106967.0,48.11,596.0
10087,50006219,天洋,NW-12S,201909,117.6,832,97843.20000000001,63.76,468.0
10105,50006219,天洋,TY-36F,201909,259.0,3844,995596.0,45.62,611.0
10117,50006219,奇磨,1000001,201909,195.5,667,105750.70000000001,76.36,255.0
10136,50006219,奇磨,1004C,201909,357.6,3424,869622.0000000001,81.5,175.0
10139,50006219,奇磨,13809,201909,117.6,92,10819.2,72.62,322.0
10146,50006219,奇磨,16803,201909,597.6,233,136459.2,69.24,372.0
10156,50006219,奇磨,3202,201909,153.6,2063,357196.80000000005,85.99,98.0
10158,50006219,奈尔汇,6112,201909,45.6,257,11719.2,82.77,149.0
10159,50006219,奈尔汇,6112C,201909,42.0,132,5544.0,89.68,37.0
10166,50006219,奈尔汇,6113,201909,45.6,38183,1741144.79,81.72,170.0
10169,50006219,奈尔汇,6113C,201909,118.8,94,11167.2,93.98,8.0
10173,50006219,奈尔汇,6116,201909,78.0,5705,464730.0,84.04,124.0
10179,50006219,奈绅,锂电钻,201909,91.2,743,67761.59999999999,86.13,92.0
10224,50006219,奥奔,3213C,201909,190.8,824,166016.6,68.38,384.0
10247,50006219,奥奔,AB-7303T,201909,128.74,663,96542.84000000001,73.74,304.0
10273,50006219,奥奔,AB2810T,201909,116.61,890,92000.08,72.06,334.0
10304,50006219,奥奔,AB7303-AB7307,201909,117.6,7988,1075822.64,72.23,329.0
10349,50006219,奥奔,AB7306T,201909,411.09,2301,791975.0999999999,66.07,436.0
10352,50006219,奥奔,AT3208,201909,181.6,104,18084.57,80.32,191.0
10365,50006219,奥奔,AT3209,201909,186.0,85,15150.0,48.14,595.0
10410,50006219,奥奔,AT3210C,201909,186.0,426,62318.66,56.29,549.0
10455,50006219,奥奔,AT3211A/B,201909,184.07,704,118552.75,45.48,612.0
10500,50006219,奥奔,AT3213C,201909,199.12,11924,2022080.6,83.37,137.0
10545,50006219,奥奔,AT3215A,201909,286.16,1026,293894.0,64.25,461.0
10590,50006219,奥奔,AT3220,201909,147.44,14121,2339484.5,78.72,222.0
10635,50006219,威猛,LD,201909,137.73,9374,1018708.9199999999,83.62,128.0
10680,50006219,威锐特,12,201909,82.78,2365,258109.75999999998,49.06,592.0
10725,50006219,安捷顺,手电钻,201909,154.67,644,71821.07,49.67,588.0
10770,50006219,安捷顺,电钻,201909,83.6,1218,108936.39000000001,45.89,609.0
10786,50006219,宏鲨,8812S,201909,72.0,1171,129613.19999999997,74.48,290.0
10806,50006219,尚五金,SWJ-LDZ-507,201909,82.8,4077,283869.67,64.67,454.0
10808,50006219,尚海华升,HS28RE,201909,1950.0,14,27300.0,88.02,67.0
10824,50006219,尼奥动力,6971533380003,201909,238.8,214,48572.8,55.07,556.0
10831,50006219,尼奥动力,CS37,201909,101.63,2774,281379.93,74.66,284.0
10833,50006219,岚珊,DZ-A003,201909,93.6,90,8424.0,94.4,7.0
10859,50006219,巩家文玩,电磨,201909,31.43,1889,76951.38000000002,45.4,614.0
10889,50006219,巩家文玩,铝合金外壳,201909,46.45,8832,622611.5900000002,85.01,114.0
10899,50006219,强力豹,008,201909,48.0,480,38782.8,53.97,565.0
10900,50006219,彼拓,JH-1,201909,57.6,610,35136.0,27.89,639.0
10908,50006219,得众,电钻,201909,70.8,273,19328.4,39.44,626.0
10953,50006219,得锐,900016,201909,120.49,1911,373301.8,74.3,291.0
10969,50006219,德克博尔,DK,201909,12.0,2653,187812.0,76.76,248.0
10986,50006219,德克博尔,DK35A,201909,19.99,139,2778.6099999999988,76.31,256.0
11001,50006219,德创,8612S,201909,104.4,1039,121458.00000000001,75.91,260.0
11013,50006219,德立士,003,201909,261.6,1574,413085.6,73.9,300.0
11058,50006219,德立士,01,201909,60.28,54013,6284810.379999998,86.66,82.0
11084,50006219,德立士,02,201909,169.27,8843,1601697.1300000001,78.95,217.0
11114,50006219,德立士,08,201909,85.61,935,92650.38999999998,52.91,569.0
11146,50006219,德立士,DLS-T,201909,261.6,509,137955.26000000007,44.83,618.0
11159,50006219,德立士,无刷电钻,201909,238.8,769,183637.2,54.15,562.0
11174,50006219,戈麦斯,003,201909,34.8,62057,2846379.5900000003,86.79,76.0
11203,50006219,戈麦斯,12V 16.8V 25V,201909,106.8,30380,4066418.1,90.69,25.0
11248,50006219,戈麦斯,12V.,201909,160.92,17365,2255270.520000001,78.51,225.0
11282,50006219,戈麦斯,12V16.8V25V充电钻,201909,117.86,14241,1071899.5700000003,69.01,373.0
11293,50006219,戈麦斯,16,201909,199.33,157,31510.42,57.79,531.0
11338,50006219,戈麦斯,16.8V充电钻,201909,203.77,4792,894821.95,70.11,363.0
11383,50006219,戈麦斯,21V锂电钻,201909,223.28,5220,753267.8799999999,75.63,267.0
11424,50006219,戈麦斯,25V充电钻,201909,202.8,2584,550358.28,72.46,325.0
11465,50006219,戈麦斯,25V锂电钻,201909,123.76,3843,642177.65,81.87,168.0
11466,50006219,戈麦斯,CJZ,201909,168.09,123,20675.29,84.24,121.0
11476,50006219,戈麦斯,GMS-188,201909,60.16,3708,278632.25,86.0,96.0
11510,50006219,戈麦斯,GMS168V,201909,119.65,1749,254417.10999999993,66.43,425.0
11514,50006219,戈麦斯,GMSH,201909,126.6,63,7803.51,57.3,537.0
11542,50006219,戈麦斯,GSB 120-LI,201909,97.13,116057,12176285.610000001,88.27,56.0
11563,50006219,戈麦斯,MTK-001,201909,82.8,2660,215412.00000000006,80.38,189.0
11574,50006219,戈麦斯,TYK-001,201909,166.8,2269,351913.19999999995,91.06,21.0
11595,50006219,戈麦斯,WKS12 16 25,201909,194.46,1516,236707.65000000005,83.87,125.0
11616,50006219,戈麦斯,WKS16.8V,201909,148.67,2398,372370.18999999994,80.08,198.0
11622,50006219,戈麦斯,三代,201909,42.84,1030,58803.48,67.17,409.0
11626,50006219,戈麦斯,冲击钻,201909,156.19,1312,208577.63,87.65,70.0
11638,50006219,戈麦斯,天洋电钻,201909,106.8,415,45839.24,69.36,370.0
11650,50006219,戈麦斯,战狼电钻套装,201909,271.73,89,22570.06,59.73,514.0
11684,50006219,戈麦斯,新款蓝色12V锂电钻,201909,111.6,1135,136339.66999999998,46.71,605.0
11705,50006219,戈麦斯,新款黑手钻,201909,96.09,8130,794144.97,85.35,103.0
11709,50006219,戈麦斯,牧田,201909,56.74,666,42998.770000000004,71.87,338.0
11727,50006219,戈麦斯,电钻套餐,201909,165.15,32134,5733279.79,92.56,10.0
11772,50006219,戈麦斯,锂电充电钻,201909,81.16,200451,15891916.56,82.29,157.0
11780,50006219,戈麦斯,锂电冲击钻,201909,173.07,5543,1190594.8899999997,89.1,42.0
11798,50006219,戈麦斯,锂电钻,201909,112.87,553,72040.95,60.96,496.0
11811,50006219,戈麦斯,黑橙,201909,303.15,65,18713.02,60.42,504.0
11814,50006219,托玛士,1561022586,201909,104.89,16,1678.24,52.58,574.0
11848,50006219,捷顺,冲击钻,201909,189.6,805,153483.59000000005,34.78,632.0
11869,50006219,捻枪,004,201909,13.08,751,9823.079999999998,30.18,637.0
11879,50006219,易锐,6513冲击钻（手电钻）,201909,166.8,2460,470485.69999999995,85.7,100.0
11886,50006219,易锐,YR -ZI,201909,71.26,1889,133899.38999999998,51.31,579.0
11900,50006219,易锐,Z1J-FD-13-01,201909,58.67,103532,8944745.31,81.91,166.0
11907,50006219,易锐,Z1J-FD-13-02,201909,70.6,511,45994.52,30.23,636.0
11910,50006219,易锐,冲击钻--01,201909,59.3,16243,1132181.96,81.81,169.0
11922,50006219,易锐,黑色锂电钻,201909,48.19,2305,202537.7,75.72,263.0
11937,50006219,普力捷,CD2211,201909,117.6,468,62548.80000000001,60.68,501.0
11982,50006219,普力捷,ID2160,201909,99.6,742,68749.68,67.03,412.0
11986,50006219,普力曼,16V,201909,60.0,84,5040.0,69.3,371.0
11999,50006219,普朗德,516,201909,141.6,1001,180237.59999999998,82.49,156.0
12016,50006219,普朗德,6613,201909,240.0,331,82920.0,56.51,545.0
12023,50006219,普朗德,无刷,201909,477.6,256,122265.6,77.82,232.0
12030,50006219,晶思达,JSDCJZ01,201909,140.68,14885,2148489.37,80.66,185.0
12040,50006219,晶思达,充电电钻,201909,197.3,30753,6210352.920000001,83.51,130.0
12050,50006219,松普,018002588,201909,154.11,259,47290.61,73.44,308.0
12067,50006219,欧瑞特,36VF,201909,141.02,14235,2393037.2399999998,64.4,458.0
12095,50006219,民鑫,LD-CJ02,201909,202.8,237,49379.84000000002,38.55,627.0
12099,50006219,民鑫,MD1025,201909,15.1,359,5420.9,64.11,466.0
12116,50006219,泓雷,手持式锂电钻,201909,69.58,2205,183611.94,89.38,40.0
12134,50006219,洛克斯特,R62580,201909,81.6,358,23308.800000000003,68.1,392.0
12159,50006219,灵威,J1Z-BY-10,201909,144.0,190,27517.66,59.51,515.0
12196,50006219,炯杰,LI20S.LI16S,201909,223.34,1027,145227.99999999997,60.62,502.0
12221,50006219,炯杰,XLI21S,201909,141.6,316,41308.0,68.74,379.0
12226,50006219,牧亮,52VF,201909,57.6,969,56822.399999999994,85.11,109.0
12245,50006219,瑞德,104000,201909,100.12,967,98437.26,73.03,314.0
12247,50006219,目博士,MBS-7788,201909,46.8,478,22370.4,96.14,3.0
12248,50006219,目博士,MBS-9988,201909,201.6,14,2822.4,83.04,143.0
12266,50006219,福瑞德,000002,201909,47.86,117933,6509082.149999999,83.04,142.0
12294,50006219,福瑞德,12双速锂电钻,201909,59.4,10256,685365.9900000001,79.43,207.0
12329,50006219,福瑞德,21V充电电钻系列,201909,273.6,1037,309250.7,44.8,619.0
12334,50006219,福瑞德,36VF电钻+配件盒,201909,228.88,749,172888.96000000002,72.22,331.0
12340,50006219,福瑞德,36V锂电钻,201909,78.36,7971,1735723.01,79.08,212.0
12342,50006219,福瑞德,佳泰16.8V,201909,99.86,1052,114552.63,95.14,6.0
12343,50006219,福瑞德,佳泰25V,201909,94.05,279,26240.89,79.82,200.0
12345,50006219,福瑞德,佳泰电钻套餐,201909,79.67,367,37063.61,91.11,20.0
12349,50006219,福瑞德,升级款36VF,201909,204.54,17353,3713311.96,88.18,60.0
12356,50006219,福瑞德,数显豪华套,201909,156.96,901,169558.53,75.69,265.0
12359,50006219,福瑞德,新款25V,201909,193.15,195,39941.06,86.46,84.0
12360,50006219,福瑞德,新款佳泰全系锂电钻,201909,240.52,182,43774.34,83.48,133.0
12396,50006219,福瑞德,锂电池多链接,201909,131.9,64,8364.640000000001,60.38,505.0
12413,50006219,福瑞德,锂电钻,201909,86.7,16233,1952263.83,86.35,89.0
12437,50006219,福赛·jh,FS-4113/FS-Q4116A,201909,547.2,2615,1421813.1899999997,78.97,216.0
12458,50006219,福赛·jh,FS-Q4116Y,201909,1641.45,224,365580.44,64.14,465.0
12484,50006219,科麦斯,12V,201909,124.15,1251,151365.88,73.8,301.0
12500,50006219,科麦斯,"12V, 16.8V, 25V",201909,194.44,57334,12855127.229999999,88.71,49.0
12510,50006219,科麦斯,12V、16.8V、25V,201909,200.4,195,39337.200000000004,68.44,380.0
12526,50006219,科麦斯,"12V，16.8V,25V",201909,202.8,4134,833073.5999999999,78.76,220.0
12542,50006219,科麦斯,12V，16.8V，25V,201909,222.38,5955,1352360.4099999997,86.44,86.0
12563,50006219,科麦斯,21V,201909,234.0,628,145425.8,56.5,547.0
12578,50006219,科麦斯,25V,201909,294.9,4808,1351849.6699999997,79.47,205.0
12595,50006219,科麦斯,6010,201909,166.24,357,59224.799999999996,74.6,286.0
12622,50006219,科麦斯,五金工具,201909,241.09,7188,1663187.6399999994,82.58,152.0
12652,50006219,科麦斯,充电电钻,201909,102.01,254033,27659816.490000006,88.88,46.0
12678,50006219,科麦斯,平推电钻,201909,111.53,15782,2039094.3100000003,86.05,95.0
12699,50006219,科麦斯,战狼双速充电式锂电钻,201909,118.8,21054,2445105.6,84.14,123.0
12710,50006219,科麦斯,手电钻,201909,178.43,882,152235.40999999997,80.98,180.0
12721,50006219,科麦斯,无刷锂电冲击钻,201909,754.96,315,227347.47,66.67,415.0
12734,50006219,科麦斯,暴龙工具箱,201909,465.67,180,83736.84999999999,68.34,387.0
12763,50006219,科麦斯,电钻套餐,201909,156.38,62588,10479583.350000001,89.68,36.0
12777,50006219,科麦斯,蓝电钻,201909,133.19,89613,13072857.059999999,90.54,27.0
12794,50006219,科麦斯,超强冲击钻,201909,166.8,1373,227594.39999999997,78.76,221.0
12820,50006219,科麦斯,锂电钻,201909,146.45,18047,2813945.42,85.18,105.0
12828,50006219,科麦斯,黑豹冲击钻,201909,144.52,2005,313595.26,86.43,87.0
12837,50006219,科麦斯,黑豹加强版电钻,201909,224.9,440,94969.27,80.26,193.0
12843,50006219,科麦斯,黑豹锂电钻,201909,128.4,2371,307964.4,88.21,58.0
12844,50006219,科麦斯,（加强版）巨无霸,201909,998.89,9,8990.0,70.53,358.0
12855,50006219,米沃奇,电钻,201909,237.6,483,44800.799999999996,66.36,429.0
12876,50006219,精菱,001,201909,64.8,10270,668263.2000000002,68.34,388.0
12879,50006219,精菱,01,201909,57.6,422,21045.6,88.5,52.0
12924,50006219,美耐特,J1Z-BH-10,201909,173.27,5091,633642.84,75.09,274.0
12969,50006219,美耐特,J1Z-BH-10A,201909,135.6,22702,2493562.05,80.61,186.0
13014,50006219,美耐特,J1Z-BH-10B,201909,113.99,2621,292289.41,59.82,511.0
13059,50006219,美耐特,J1Z-BH-13,201909,162.8,1968,247769.63999999996,61.8,487.0
13101,50006219,美耐特,MNT-070680-1,201909,157.2,5953,807569.4199999998,68.25,390.0
13146,50006219,美耐特,MNT-070712-1LI/2LI,201909,229.85,4454,946184.0199999998,66.57,418.0
13189,50006219,美耐特,MNT070610,201909,94.39,46593,4749650.34,78.59,223.0
13234,50006219,美耐特,MNT070650,201909,143.83,10762,1242726.8499999996,82.01,161.0
13247,50006219,翱翔,1132,201909,58.97,3060,176581.55,63.22,472.0
13261,50006219,翱翔,123,201909,54.0,546,29484.0,75.72,262.0
13272,50006219,翱翔,222,201909,74.4,424,31545.600000000002,80.77,183.0
13301,50006219,翱翔,LBD,201909,54.0,33153,1823958.0,80.86,182.0
13305,50006219,艾瑞泽,999,201909,155.94,279,47644.99,67.42,403.0
13310,50006219,艾瑞泽,SDZ,201909,88.49,1579,220905.64,71.67,343.0
13315,50006219,艾瑞泽,冲击钻,201909,90.51,1078,108341.98999999999,52.63,573.0
13342,50006219,芝浦,1681,201909,134.17,9011,1307667.0199999998,82.95,145.0
13361,50006219,芝浦,J1Z-BY1,201909,53.19,41441,3387304.69,91.02,22.0
13375,50006219,芝浦,J1Z-BY2-13,201909,71.74,108605,9553236.139999999,90.18,29.0
13393,50006219,芝浦,JIZ-BY-16,201909,91.18,4877,699800.42,89.51,39.0
13399,50006219,芝浦,SDZ-ZZK,201909,78.89,630,49706.0,74.63,285.0
13429,50006219,芝浦,充电电钻,201909,65.45,531585,40502544.860000014,89.95,31.0
13440,50006219,芝浦,冲击钻,201909,158.57,125,19867.0,64.15,464.0
13469,50006219,芝浦,芝浦锂电钻,201909,57.18,289983,21758254.66,89.9,32.0
13481,50006219,芬琳,FL-07E-016,201909,129.6,3520,507513.6,76.48,250.0
13495,50006219,虾牌,XP-001,201909,99.95,5172,529376.96,73.35,309.0
13509,50006219,虾牌,电动螺丝刀,201909,91.37,12961,1072723.9500000002,75.01,277.0
13539,50006219,虾牌,电动螺丝刀起子,201909,54.24,482152,39807862.94,83.25,139.0
13559,50006219,蟋蟀,XS-FF-16A,201909,81.6,9541,716613.6,70.53,359.0
13565,50006219,质造,SDZ-001,201909,69.6,3216,223833.59999999998,84.46,119.0
13572,50006219,质造,ZZ1201,201909,46.8,1979,105433.20000000001,77.72,235.0
13591,50006219,质造,锂电冲击钻,201909,166.8,1074,168574.4,82.89,147.0
13609,50006219,质造,锂电钻,201909,336.0,863,286800.0,82.56,154.0
13624,50006219,赢领,002,201909,93.6,20644,2651500.82,70.44,360.0
13636,50006219,辉诺,BHH,201909,14.4,649,9345.600000000002,73.78,302.0
13652,50006219,迪钻,DZ2018,201909,109.27,647,69643.21,77.12,243.0
13690,50006219,醒狮,931016,201909,185.0,853,150440.9,49.3,591.0
13711,50006219,金得创,60101,201909,54.0,36685,2199406.79,93.03,9.0
13736,50006219,金得创,6101,201909,54.92,5961,349924.22,77.84,231.0
13760,50006219,金得创,6104,201909,54.16,4882,304288.99999999994,79.57,204.0
13776,50006219,金得创,6107,201909,54.0,311,17974.800000000003,67.24,407.0
13783,50006219,金德保,JDB722B,201909,237.6,85,20064.0,47.35,600.0
13811,50006219,金诚泰,12V,201909,105.6,680,76216.09999999999,54.6,559.0
13815,50006219,钜胜,RS-550,201909,17.24,545,9408.84,64.74,453.0
13860,50006219,雅格,ID7139,201909,106.8,15213,2032797.8499999999,63.6,469.0
13890,50006219,雅赛崎,AK-030/031/032/033/034/035,201909,33.52,762,348831.41000000003,64.95,450.0
13907,50006219,集川,DZ-019,201909,69.6,2207,152211.64000000004,47.8,598.0
13952,50006219,雷暴,TD-10,201909,33.46,105614,4547900.800000002,76.48,251.0
13997,50006219,雷暴,VDZ40-11,201909,86.78,18622,1820374.8,69.58,367.0
14028,50006219,雷暴,VDZ40-7,201909,66.0,8120,684848.0700000001,65.71,441.0
14044,50006219,雷暴,VDZ40-8,201909,44.91,14799,827496.0100000001,75.39,269.0
14060,50006219,雷铭,25V冲击钻,201909,238.8,12627,2888960.6,72.94,315.0
14089,50006219,雷铭,J02-DW02-10,201909,154.8,6683,871558.1700000002,73.09,312.0
14115,50006219,雷铭,J02-DW02-10C,201909,229.0,1048,184069.09999999998,57.84,529.0
14119,50006219,雷铭,LMWG5-21-50,201909,438.0,987,432306.0,66.52,420.0
14146,50006219,雷铭,冲击钻,201909,165.6,65036,9318328.769999998,80.44,188.0
14152,50006219,领悦,1011,201909,48.0,193,9264.0,74.69,283.0
14168,50006219,飞将,66137,201909,57.6,2070,129599.15999999999,49.87,587.0
14180,50006219,鹰之印,BST-P0903,201909,294.16,345,94940.92000000001,75.08,275.0
14210,50006219,麦佳龙,2111S,201909,25.2,2337,180781.53,67.88,395.0
14227,50006219,麦时,68VF,201909,46.8,30335,1770836.4299999997,85.08,111.0
14241,50006219,龙韵,100,201909,160.45,1659,263053.56,68.88,375.0
14266,50006219,龙韵,1012,201909,117.3,18641,2290729.2199999997,83.29,138.0
14280,50006219,龙韵,13T,201909,71.07,56949,4830872.62,86.73,80.0
14282,50006219,龙韵,50数显电钻,201909,156.67,37,6390.0,71.06,350.0
14288,50006219,龙韵,50系列数显电钻,201909,123.81,299,53313.299999999996,56.66,543.0
14324,50006219,龙韵,L1000023,201909,201.69,18539,3492959.0000000005,83.21,140.0
14342,50006219,龙韵,LU--002,201909,20.58,1677,29439.899999999998,56.27,550.0
14387,50006219,龙韵,LV002100,201909,128.62,48804,6790736.079999999,85.17,106.0
14432,50006219,龙韵,LV003619,201909,209.62,10138,1453162.8400000003,80.23,194.0
14468,50006219,龙韵,LV008700,201909,166.37,1621,286578.12000000005,68.37,386.0
14493,50006219,龙韵,LV1021,201909,106.8,201,21380.97,61.49,492.0
14517,50006219,龙韵,LY-7024SP,201909,86.81,7029,929755.7100000001,67.62,401.0
14553,50006219,龙韵,LY0012001,201909,160.65,4458,741832.55,77.7,237.0
