,cid,cidname,brand,model,datamonth,price,biz30day,biz30day_rank,total_sold_price,total_sold_price_rank,model_ratings,model_rank,model_pos,model_neu,model_neg,model_total,model_rate,model_rate_rank
361,2019090610,投影仪,天猫魔屏,S 2,201908,4351.59,11030,70,43807480.87,26,90.65,93.0,14726.0,294.0,919.0,15939.0,0.9238973586799674,349
418,2019090610,投影仪,瑞视达,X2,201908,1612.8,1297,200,1866559.1800000002,237,86.85,172.0,2702.0,56.0,168.0,2926.0,0.9234449760765551,350
427,2019090610,投影仪,蒂彤,T1,201908,2774.0,6965,90,18675331.669999998,65,92.66,47.0,12529.0,287.0,756.0,13572.0,0.923150604185087,351
28,2019090610,投影仪,aodian/澳典,M6=,201908,1599.0,111,378,182589.0,387,58.63,430.0,84.0,0.0,7.0,91.0,0.9230769230769231,352
396,2019090610,投影仪,欢乐投,W50,201908,297.6,1189,208,355550.39,350,81.69,271.0,48.0,4.0,0.0,52.0,0.9230769230769231,353
405,2019090610,投影仪,汇趣,F12,201908,837.6,177,345,179847.6,388,72.58,383.0,96.0,0.0,8.0,104.0,0.9230769230769231,354
0,2019090610,投影仪,蒂彤,M19,201908,1438.8,38201,21,53034146.41,20,92.69,46.0,15695.0,343.0,973.0,17011.0,0.9226382928693199,355
81,2019090610,投影仪,coolux/酷乐视,V501-1,201908,1283.15,4763,120,4244631.51,178,83.81,227.0,1380.0,28.0,88.0,1496.0,0.9224598930481284,356
419,2019090610,投影仪,瑞视达,光米Q7,201908,1099.0,1059,216,1090531.0,272,77.98,326.0,690.0,6.0,54.0,750.0,0.92,357
416,2019090610,投影仪,瑞视达,T60A,201908,1499.0,968,221,1311065.0,257,81.18,278.0,1425.0,35.0,90.0,1550.0,0.9193548387096774,358
316,2019090610,投影仪,佳睿,A1.,201908,1910.89,943,224,1788772.29,240,84.44,214.0,956.0,24.0,60.0,1040.0,0.9192307692307692,359
186,2019090610,投影仪,poner saund/轰天炮,DLP-800,201908,2399.0,2413,156,5455608.84,150,83.47,236.0,2614.0,40.0,190.0,2844.0,0.9191279887482419,360
44,2019090610,投影仪,benq/明基,GS1,201908,4999.0,1264,201,6258558.0,142,77.7,330.0,875.0,7.0,70.0,952.0,0.9191176470588235,361
122,2019090610,投影仪,jmgo/坚果,D6_H,201908,4999.0,2480,155,12394921.0,94,70.17,397.0,270.0,0.0,24.0,294.0,0.9183673469387755,362
374,2019090610,投影仪,小帅,BP2102Z,201908,1999.0,5383,111,9334091.450000001,116,86.4,180.0,6167.0,98.0,455.0,6720.0,0.9177083333333333,363
269,2019090610,投影仪,vez,T9,201908,1799.0,29,424,52371.0,424,69.4,403.0,44.0,4.0,0.0,48.0,0.9166666666666666,364
320,2019090610,投影仪,佳睿,小红R11S 小银R11S,201908,1563.58,98,389,157684.54,396,77.82,329.0,88.0,0.0,8.0,96.0,0.9166666666666666,365
417,2019090610,投影仪,瑞视达,V9,201908,1079.0,1228,204,1385485.6500000001,254,78.85,311.0,1141.0,21.0,84.0,1246.0,0.9157303370786517,366
162,2019090610,投影仪,optoma/奥图码,HD260S,201908,4659.0,889,229,4881719.0,158,75.91,350.0,1128.0,40.0,64.0,1232.0,0.9155844155844156,367
381,2019090610,投影仪,当贝,DBF1,201908,4499.0,2167,165,9749333.0,110,89.43,113.0,4208.0,108.0,288.0,4604.0,0.9139878366637706,368
166,2019090610,投影仪,optoma/奥图码,I5+,201908,4499.0,115,376,748985.0,302,69.11,406.0,84.0,4.0,4.0,92.0,0.9130434782608695,369
238,2019090610,投影仪,robot go,U8,201908,1805.25,1014,219,1696067.24,241,85.06,200.0,1188.0,6.0,108.0,1302.0,0.9124423963133641,370
393,2019090610,投影仪,微麦,M101,201908,1399.0,7816,82,11485808.0,98,86.93,166.0,3899.0,70.0,308.0,4277.0,0.911620294599018,371
352,2019090610,投影仪,大眼橙,V8,201908,5499.0,178,344,704222.0,307,83.33,241.0,572.0,20.0,36.0,628.0,0.910828025477707,372
32,2019090610,投影仪,benq/明基,BH5080,201908,5378.76,110,379,591784.64,315,76.03,348.0,60.0,6.0,0.0,66.0,0.9090909090909091,373
332,2019090610,投影仪,光米,Q7,201908,1030.47,1036,218,1071494.0,276,81.2,276.0,888.0,6.0,84.0,978.0,0.9079754601226994,374
294,2019090610,投影仪,xbygimi/极米科技,XJ07P,201908,18261.77,125,368,2507496.12,216,74.48,362.0,186.0,4.0,15.0,205.0,0.9073170731707317,375
402,2019090610,投影仪,欧擎,Q1,201908,468.0,1097,212,535154.77,326,81.21,275.0,2191.0,42.0,182.0,2415.0,0.9072463768115943,376
107,2019090610,投影仪,e家乐,Q7',201908,957.6,248,315,265666.80000000005,373,76.34,345.0,116.0,8.0,4.0,128.0,0.90625,377
47,2019090610,投影仪,benq/明基,I720,201908,5899.0,2279,160,14303596.69,80,80.62,283.0,2016.0,56.0,160.0,2232.0,0.9032258064516129,378
262,2019090610,投影仪,tumetimes,T5,201908,999.0,5349,112,9250546.09,118,83.37,238.0,322.0,5.0,30.0,357.0,0.9019607843137255,379
378,2019090610,投影仪,小明,A62S,201908,3919.82,1519,188,7090843.4799999995,133,82.1,262.0,1968.0,40.0,176.0,2184.0,0.9010989010989011,380
77,2019090610,投影仪,coolux/酷乐视,S3PRO,201908,3031.5,74,405,228799.99000000002,379,68.07,411.0,72.0,8.0,0.0,80.0,0.9,381
75,2019090610,投影仪,coolux/酷乐视,R4MINI,201908,1764.0,82,395,148451.14,401,84.47,212.0,108.0,0.0,12.0,120.0,0.9,382
424,2019090610,投影仪,福满门,S202-A,201908,1499.0,159,358,266714.88,371,73.8,367.0,162.0,0.0,18.0,180.0,0.9,383
74,2019090610,投影仪,coolux/酷乐视,R4/R4S,201908,3598.8,119,373,447042.4,335,70.48,394.0,108.0,0.0,12.0,120.0,0.9,384
372,2019090610,投影仪,奥普达,OPD98,201908,1288.0,428,280,571714.0,318,72.22,387.0,252.0,4.0,24.0,280.0,0.9,385
187,2019090610,投影仪,poner saund/轰天炮,DLP-800W,201908,2384.5,1387,194,3239658.0,193,78.58,315.0,872.0,28.0,70.0,970.0,0.8989690721649485,386
8,2019090610,投影仪,acer/宏碁,H7850,201908,12952.33,155,359,2246605.0,227,78.65,313.0,308.0,14.0,21.0,343.0,0.8979591836734694,387
84,2019090610,投影仪,coolux/酷乐视,风尚,201908,3598.8,80,396,303597.19999999995,363,69.44,402.0,85.0,0.0,10.0,95.0,0.8947368421052632,388
9,2019090610,投影仪,acer/宏碁,HE-801K,201908,4008.8,1121,211,4701145.789999999,163,81.04,279.0,755.0,10.0,80.0,845.0,0.893491124260355,389
5,2019090610,投影仪,acer/宏碁,H6512BD,201908,4945.67,583,252,3029437.96,199,73.25,372.0,936.0,24.0,88.0,1048.0,0.8931297709923665,390
375,2019090610,投影仪,小帅,BP222 J,201908,1155.73,3328,136,4044381.2199999997,179,77.37,334.0,2193.0,28.0,235.0,2456.0,0.8929153094462541,391
22,2019090610,投影仪,aet,S3,201908,718.7,92,392,53277.299999999996,422,75.65,352.0,66.0,4.0,4.0,74.0,0.8918918918918919,392
391,2019090610,投影仪,微麦,M100,201908,1176.89,41173,20,63828158.87999999,17,86.29,183.0,16409.0,323.0,1688.0,18420.0,0.8908251900108578,393
139,2019090610,投影仪,jmgo/坚果,W700,201908,3345.67,460,268,1676593.89,243,73.51,370.0,342.0,0.0,42.0,384.0,0.890625,394
257,2019090610,投影仪,sony/索尼,VPL-EX570,201908,5010.85,193,340,1265058.18,263,70.88,391.0,56.0,0.0,7.0,63.0,0.8888888888888888,395
330,2019090610,投影仪,光米,M5,201908,1049.0,195,338,211835.0,382,61.58,425.0,96.0,0.0,12.0,108.0,0.8888888888888888,396
114,2019090610,投影仪,inovel/艾洛维,V75,201908,20398.8,569,254,11157462.420000004,100,79.12,304.0,693.0,35.0,56.0,784.0,0.8839285714285714,397
265,2019090610,投影仪,tumetimes,X3,201908,379.0,140,362,68659.6,420,70.77,393.0,88.0,4.0,8.0,100.0,0.88,398
14,2019090610,投影仪,acer/宏碁,X127H,201908,2599.0,102,386,267956.0,370,90.37,99.0,49.0,7.0,0.0,56.0,0.875,399
273,2019090610,投影仪,viewsonic/优派,PA502S,201908,2403.75,102,387,274584.06999999995,369,68.68,408.0,49.0,0.0,7.0,56.0,0.875,400
404,2019090610,投影仪,汇趣,F10,201908,345.6,92,391,32061.600000000002,428,62.97,424.0,28.0,0.0,4.0,32.0,0.875,401
62,2019090610,投影仪,benq/明基,RN0433,201908,2991.63,172,347,373280.60000000003,346,84.63,208.0,28.0,4.0,0.0,32.0,0.875,402
350,2019090610,投影仪,大眼橙,V1,201908,2999.0,1037,217,3039228.0,198,60.27,428.0,84.0,0.0,12.0,96.0,0.875,403
203,2019090610,投影仪,poner saund/轰天炮,M6S,201908,1832.5,250,314,462200.0,331,73.84,366.0,164.0,4.0,20.0,188.0,0.8723404255319149,404
349,2019090610,投影仪,创荣,炫舞 8000-HT,201908,4643.0,231,323,1305242.0,259,69.57,401.0,322.0,14.0,35.0,371.0,0.8679245283018868,405
289,2019090610,投影仪,xbygimi/极米科技,XJ02P,201908,14385.94,1079,214,14651037.25,78,78.31,320.0,685.0,15.0,90.0,790.0,0.8670886075949367,406
172,2019090610,投影仪,optoma/奥图码,X341,201908,3044.96,283,305,785866.5500000002,297,89.68,110.0,48.0,8.0,0.0,56.0,0.8571428571428571,407
254,2019090610,投影仪,sony/索尼,VPL-EX430,201908,3503.02,133,366,455636.34999999986,332,73.43,371.0,42.0,7.0,0.0,49.0,0.8571428571428571,408
401,2019090610,投影仪,欧擎,OSON-Q3,201908,318.33,49,420,16334.400000000001,432,64.01,422.0,24.0,0.0,4.0,28.0,0.8571428571428571,409
363,2019090610,投影仪,奥普达,.CYW300,201908,1488.0,70,408,102000.0,411,79.94,295.0,55.0,5.0,5.0,65.0,0.8461538461538461,410
159,2019090610,投影仪,nec,NP-CD3105H,201908,4999.0,113,377,567479.8,321,65.48,419.0,50.0,0.0,10.0,60.0,0.8333333333333334,411
272,2019090610,投影仪,viewsonic/优派,M6,201908,2158.8,13,432,25426.4,430,67.32,414.0,30.0,0.0,6.0,36.0,0.8333333333333334,412
188,2019090610,投影仪,poner saund/轰天炮,DLP900W,201908,2399.0,102,385,244098.0,377,59.37,429.0,25.0,5.0,0.0,30.0,0.8333333333333334,413
376,2019090610,投影仪,小明,A62C,201908,6157.11,627,248,4462719.489999999,170,69.88,400.0,432.0,32.0,56.0,520.0,0.8307692307692308,414
241,2019090610,投影仪,roova,朗曼C5升级版,201908,2398.8,14125,53,39062848.2,33,80.85,281.0,360.0,8.0,72.0,440.0,0.8181818181818182,415
270,2019090610,投影仪,vez,乐BOX,201908,1199.0,80,397,100270.0,412,68.44,409.0,91.0,0.0,21.0,112.0,0.8125,416
148,2019090610,投影仪,lg,PH450UG,201908,3797.17,168,352,761122.5899999999,298,79.1,305.0,119.0,0.0,28.0,147.0,0.8095238095238095,417
292,2019090610,投影仪,xbygimi/极米科技,XJ03D,201908,5448.09,434,277,2271806.0,226,65.13,420.0,116.0,0.0,28.0,144.0,0.8055555555555556,418
342,2019090610,投影仪,光米,V9,201908,999.0,104,384,112096.0,407,67.25,415.0,16.0,0.0,4.0,20.0,0.8,419
170,2019090610,投影仪,optoma/奥图码,UHD588,201908,5187.25,58,415,564562.2,324,78.17,322.0,16.0,4.0,0.0,20.0,0.8,420
431,2019090610,投影仪,acer/宏碁,H6531BD,201908,4172.87,78,399,328042.39,357,76.3,346.0,24.0,4.0,4.0,32.0,0.75,421
280,2019090610,投影仪,xbygimi/极米科技,G03V黑金版,201908,4094.45,488,261,1876202.0,236,61.17,426.0,70.0,7.0,28.0,105.0,0.6666666666666666,422
87,2019090610,投影仪,epson/爱普生,CB-1795F,201908,5419.4,19,431,108585.40000000001,409,72.84,376.0,12.0,6.0,0.0,18.0,0.6666666666666666,423
70,2019090610,投影仪,bondlong/邦德龙,1,201908,248.04,85,394,21083.4,431,72.84,376.0,10.0,0.0,5.0,15.0,0.6666666666666666,424
154,2019090610,投影仪,mego,G6(S高配版),201908,2199.0,77,401,175307.0,390,42.05,432.0,14.0,0.0,7.0,21.0,0.6666666666666666,425
35,2019090610,投影仪,benq/明基,E0433,201908,3673.95,246,317,935728.7,286,72.84,376.0,28.0,0.0,21.0,49.0,0.5714285714285714,426
211,2019090610,投影仪,rigal,RD--806,201908,407.17,350656,1,241001227.63,1,94.08,24.0,,,,,,427
365,2019090610,投影仪,奥普达,.OPD-96,201908,1470.23,28538,27,43215128.849999994,27,94.78,16.0,,,,,,428
108,2019090610,投影仪,e家乐,Q7..,201908,603.08,51983,15,30010922.12,42,95.39,8.0,,,,,,429
212,2019090610,投影仪,rigal,RD-602,201908,2771.77,3055,145,8473059.0,121,89.74,109.0,,,,,,430
209,2019090610,投影仪,rigal,RD--601,201908,2394.0,1886,175,4572927.76,167,83.35,239.0,,,,,,431
225,2019090610,投影仪,rigal,RD-819,201908,1662.53,165,355,265852.41000000003,372,80.24,290.0,,,,,,432
